timestamp,x,y,z
0,-6.45,-8.26,1.79
10,-6.53,-8.23,1.46
20,-6.75,-8.3,1.21
30,-7.25,-8.28,1.02
40,-7.58,-8.01,0.85
50,-7.86,-7.99,0.65
60,-8.14,-8.12,0.54
70,-8.59,-7.96,0.29
80,-8.77,-7.97,-0.28
90,-8.83,-7.84,-1.07
100,-9.03,-7.76,-1.47
110,-8.86,-7.6,-1.77
120,-8.7,-7.1,-1.68
130,-8.55,-7.14,-1.58
140,-8.43,-7.0,-1.6
150,-8.32,-6.89,-1.31
160,-8.29,-6.63,-0.97
170,-8.28,-6.2,-0.67
180,-8.22,-5.85,-0.44
190,-8.1,-5.64,-0.3
200,-7.95,-5.38,-0.34
210,-7.68,-5.18,-0.48
220,-7.31,-5.03,-0.46
230,-6.92,-4.89,-0.38
240,-6.6,-4.78,-0.34
250,-6.37,-4.62,-0.32
260,-6.33,-4.33,-0.44
270,-6.3,-3.93,-0.99
280,-6.26,-3.8,-1.44
290,-6.11,-3.84,-1.64
300,-5.87,-4.08,-1.09
310,-5.45,-4.4,0.19
320,-4.97,-4.64,1.51
330,-4.29,-4.77,2.5
340,-3.71,-4.68,3.13
350,-3.4,-4.51,3.52
360,-3.04,-4.19,3.88
370,-2.82,-4.32,4.07
380,-2.62,-4.51,4.34
390,-2.39,-4.92,4.47
400,-2.05,-5.25,4.38
410,-1.93,-5.48,4.39
420,-1.81,-5.53,4.48
430,-1.93,-5.7,4.74
440,-2.16,-5.71,5.15
450,-2.63,-6.08,5.62
460,-3.13,-6.53,5.97
470,-3.27,-7.03,6.01
480,-3.77,-7.29,5.84
490,-4.17,-6.96,5.34
500,-4.79,-6.55,4.82
510,-5.12,-6.39,4.23
520,-5.82,-6.6,4.45
530,-6.68,-7.28,4.82
540,-7.16,-7.88,5.21
550,-7.87,-8.21,5.72
560,-8.96,-8.45,6.18
570,-9.24,-8.22,5.9
580,-9.55,-8.07,5.4
590,-9.63,-7.87,5.17
600,-10.17,-7.44,5.01
610,-10.74,-6.79,4.7
620,-10.97,-6.03,4.19
630,-11.21,-5.33,3.78
640,-11.42,-4.69,3.44
650,-11.48,-4.12,3.54
660,-11.73,-3.86,3.75
670,-11.9,-3.56,4.01
680,-12.09,-3.06,4.07
690,-12.04,-2.63,3.51
700,-11.79,-2.51,3.02
710,-11.04,-2.76,2.48
720,-10.54,-3.16,1.86
730,-11.16,-2.4,0.93
740,-12.81,-1.04,0.51
750,-14.28,0.24,-0.33
760,-15.39,1.06,-1.23
770,-15.96,1.53,-2.35
780,-16.12,1.56,-3.52
790,-16.07,1.26,-4.47
800,-15.67,1.07,-4.85
810,-15.1,0.89,-4.63
820,-14.72,0.96,-3.87
830,-14.48,0.79,-3.06
840,-14.08,1.0,-2.61
850,-13.27,0.7,-2.07
860,-12.62,0.28,-2.19
870,-11.65,-0.04,-2.31
880,-10.64,0.15,-2.38
890,-9.56,0.29,-2.4
900,-8.66,0.16,-2.42
910,-7.63,-0.04,-2.2
920,-7.78,-1.2,-2.45
930,-6.9,-1.07,-2.12
940,-6.07,-1.33,-1.8
950,-5.95,-2.08,-2.27
960,-5.61,-2.27,-2.7
970,-4.97,-2.27,-3.13
980,-4.5,-2.1,-3.76
990,-4.31,-1.85,-3.85
1000,-4.34,-1.74,-3.24
