timestamp,x,y,z
0,-6.4,-7.49,1.68
10,-6.5,-7.6,1.55
20,-6.54,-7.66,1.4
30,-6.59,-7.63,1.27
40,-6.67,-7.56,1.07
50,-6.82,-7.41,0.89
60,-6.98,-7.24,0.72
70,-6.98,-7.07,0.5
80,-7.07,-6.97,0.34
90,-7.16,-6.96,0.25
100,-7.27,-6.8,0.22
110,-7.18,-6.85,0.34
120,-7.13,-6.86,0.33
130,-7.05,-6.84,0.55
140,-6.96,-6.75,0.69
150,-6.73,-6.63,0.83
160,-6.73,-6.42,0.79
170,-6.66,-6.34,0.93
180,-6.51,-6.23,1.07
190,-6.46,-6.16,1.1
200,-6.33,-6.07,1.14
210,-6.1,-6.01,1.26
220,-5.98,-6.0,1.34
230,-5.8,-6.01,1.36
240,-5.6,-6.0,1.46
250,-5.42,-6.01,1.56
260,-5.25,-5.97,1.64
270,-5.09,-6.0,1.81
280,-4.86,-5.97,1.93
290,-4.67,-5.92,2.06
300,-4.47,-5.86,2.16
310,-4.34,-5.81,2.26
320,-4.19,-5.8,2.48
330,-4.02,-5.79,2.65
340,-3.84,-5.87,2.83
350,-3.76,-5.81,3.01
360,-3.66,-5.76,3.2
370,-3.72,-5.69,3.48
380,-3.73,-5.65,3.78
390,-3.79,-5.65,4.36
400,-3.95,-5.72,5.13
410,-4.05,-5.89,5.92
420,-3.97,-6.06,6.35
430,-3.87,-6.15,6.33
440,-3.75,-6.13,6.34
450,-3.56,-6.23,6.37
460,-3.43,-6.67,6.53
470,-3.53,-7.31,6.7
480,-3.68,-7.8,6.72
490,-3.96,-8.13,6.86
500,-4.27,-8.2,6.74
510,-4.54,-8.19,6.53
520,-4.78,-8.22,6.26
530,-4.99,-8.31,5.84
540,-5.25,-8.5,5.36
550,-5.42,-8.7,4.98
560,-5.83,-8.84,4.75
570,-6.31,-8.94,4.7
580,-6.66,-8.97,4.8
590,-6.99,-8.96,4.86
600,-7.22,-8.83,4.89
610,-7.47,-8.66,4.88
620,-7.71,-8.53,4.69
630,-7.94,-8.33,4.41
640,-8.17,-8.06,4.17
650,-8.52,-7.78,3.83
660,-8.76,-7.61,3.63
670,-8.83,-7.45,3.56
680,-8.74,-7.18,3.65
690,-8.46,-7.05,4.0
700,-8.14,-6.87,4.16
710,-8.71,-6.51,4.07
720,-9.42,-6.26,3.81
730,-10.07,-6.31,3.61
740,-10.5,-6.51,3.36
750,-10.7,-6.74,3.07
760,-10.72,-6.91,2.75
770,-10.73,-6.9,2.45
780,-10.61,-6.8,2.19
790,-10.54,-6.54,2.01
800,-10.59,-6.51,1.73
810,-10.44,-5.96,1.55
820,-10.32,-5.86,1.25
830,-10.18,-5.89,0.91
840,-10.03,-5.82,0.6
850,-9.7,-5.64,0.35
860,-9.53,-5.45,0.24
870,-9.41,-5.15,0.25
880,-9.24,-4.82,0.24
890,-8.97,-4.68,0.3
900,-8.66,-4.58,0.3
910,-8.32,-4.5,0.19
920,-8.07,-4.42,0.04
930,-7.95,-4.35,-0.02
940,-7.94,-4.17,-0.16
950,-7.9,-4.03,-0.18
960,-7.87,-3.98,-0.08
970,-7.69,-3.98,-0.13
980,-7.43,-3.95,-0.14
990,-7.06,-3.99,-0.1
1000,-6.62,-4.04,0.05
