timestamp,x,y,z
0,-5.05,-8.01,3.19
10,-5.03,-7.89,3.02
20,-4.91,-7.83,2.73
30,-4.82,-7.66,2.45
40,-4.95,-7.6,2.11
50,-5.31,-7.52,1.72
60,-5.83,-7.39,1.31
70,-6.5,-7.4,0.92
80,-7.12,-7.52,0.35
90,-7.6,-7.76,-0.05
100,-7.92,-8.16,-0.27
110,-8.22,-8.27,-0.61
120,-8.82,-8.09,-0.96
130,-9.33,-7.74,-1.23
140,-9.67,-7.44,-1.25
150,-9.89,-7.39,-1.02
160,-9.67,-7.14,-0.76
170,-9.54,-7.18,-0.74
180,-9.27,-7.04,-0.86
190,-8.9,-6.86,-0.92
200,-8.66,-6.66,-1.02
210,-8.26,-6.38,-1.11
220,-7.91,-6.0,-1.11
230,-7.65,-5.52,-0.69
240,-7.25,-5.15,-0.27
250,-6.69,-4.87,-0.02
260,-6.24,-4.66,0.48
270,-5.69,-4.49,0.73
280,-5.15,-4.39,0.91
290,-4.59,-4.27,1.09
300,-4.13,-4.18,1.2
310,-3.68,-3.9,1.42
320,-3.3,-3.71,1.67
330,-3.13,-3.45,2.0
340,-2.87,-3.28,2.34
350,-2.51,-3.23,2.75
360,-2.26,-3.24,3.14
370,-2.22,-3.73,3.78
380,-1.77,-3.68,4.32
390,-1.69,-3.92,4.93
400,-1.57,-4.28,5.24
410,-1.53,-4.6,5.43
420,-1.49,-4.9,5.61
430,-1.58,-5.09,5.94
440,-1.77,-5.18,6.26
450,-1.95,-5.15,6.68
460,-2.12,-5.34,7.28
470,-2.29,-5.79,7.85
480,-2.45,-6.34,8.3
490,-2.81,-7.07,8.89
500,-3.35,-7.62,9.37
510,-3.76,-7.79,9.6
520,-3.94,-7.92,9.57
530,-3.9,-8.04,9.2
540,-3.85,-8.34,8.83
550,-3.74,-8.75,8.52
560,-3.72,-9.21,8.25
570,-3.81,-9.67,7.99
580,-3.85,-10.12,7.71
590,-3.98,-10.5,7.43
600,-4.25,-10.67,7.09
610,-4.57,-10.64,6.82
620,-5.14,-10.48,6.52
630,-5.75,-10.24,6.11
640,-6.47,-9.96,5.75
650,-7.26,-9.66,5.59
660,-8.12,-9.36,5.56
670,-8.97,-9.02,5.66
680,-9.93,-8.64,5.71
690,-10.95,-8.35,5.71
700,-12.03,-8.14,5.61
710,-13.29,-8.24,5.21
720,-13.87,-7.83,5.24
730,-13.84,-7.71,5.35
740,-14.46,-7.85,5.42
750,-14.27,-8.35,5.25
760,-13.66,-8.54,4.92
770,-13.37,-8.45,4.29
780,-12.93,-7.66,3.46
790,-12.5,-7.08,2.81
800,-12.07,-6.4,2.42
810,-11.45,-5.9,2.17
820,-10.73,-5.46,1.83
830,-10.18,-5.02,1.39
840,-9.56,-4.7,1.0
850,-8.99,-4.46,0.71
860,-8.51,-4.21,0.48
870,-8.18,-4.22,0.18
880,-7.8,-4.01,-0.17
890,-7.35,-3.74,-0.34
900,-7.09,-3.58,-0.42
910,-6.74,-3.48,-0.65
920,-6.19,-3.55,-0.53
930,-6.0,-3.74,-0.3
940,-5.32,-3.77,-0.28
950,-5.51,-4.45,-0.5
960,-4.76,-4.56,-0.64
970,-4.46,-4.93,-1.0
980,-3.93,-5.35,-1.21
990,-3.57,-5.59,-0.96
1000,-3.38,-5.83,-0.45
