timestamp,x,y,z
0,-7.24,-7.44,2.46
10,-7.69,-7.57,2.23
20,-7.91,-7.52,2.09
30,-8.32,-7.37,1.88
40,-8.59,-6.98,1.65
50,-8.75,-6.64,1.4
60,-8.97,-6.39,0.97
70,-9.11,-6.33,0.84
80,-9.2,-6.06,0.78
90,-9.16,-5.88,0.81
100,-9.22,-5.73,0.86
110,-9.23,-5.47,0.87
120,-9.19,-5.2,0.92
130,-9.03,-4.94,0.81
140,-8.83,-4.78,0.65
150,-8.64,-4.58,0.53
160,-8.36,-4.44,0.5
170,-8.09,-4.35,0.43
180,-7.85,-4.2,0.43
190,-7.52,-3.94,0.56
200,-7.21,-3.72,0.66
210,-6.86,-3.5,0.71
220,-6.47,-3.41,0.91
230,-6.04,-3.35,1.07
240,-5.69,-3.3,1.19
250,-5.28,-3.27,1.38
260,-4.9,-3.3,1.55
270,-4.58,-3.14,1.59
280,-4.26,-2.99,1.65
290,-4.01,-2.89,1.81
300,-3.82,-2.93,2.12
310,-3.72,-3.05,2.57
320,-3.62,-3.38,3.12
330,-3.57,-3.8,3.84
340,-3.59,-4.16,4.67
350,-3.62,-4.66,5.24
360,-3.59,-4.88,5.58
370,-3.75,-4.96,5.87
380,-3.88,-4.96,6.13
390,-4.12,-5.1,6.41
400,-4.26,-5.32,6.79
410,-4.41,-5.77,7.2
420,-4.56,-6.21,7.67
430,-4.71,-6.51,7.99
440,-4.83,-6.68,8.21
450,-4.99,-6.74,8.25
460,-5.07,-6.77,8.18
470,-5.24,-6.79,7.97
480,-5.43,-6.78,7.76
490,-5.74,-6.94,7.6
500,-5.98,-6.95,7.67
510,-6.08,-6.99,7.67
520,-6.1,-6.97,7.58
530,-6.31,-6.99,7.34
540,-7.11,-7.08,7.09
550,-8.08,-6.56,6.37
560,-9.25,-6.51,5.7
570,-10.07,-6.1,4.79
580,-10.43,-6.13,4.24
590,-10.63,-6.3,3.85
600,-10.55,-6.05,3.27
610,-11.23,-5.85,2.66
620,-11.81,-5.39,2.11
630,-12.86,-5.22,1.95
640,-13.57,-5.15,2.0
650,-14.36,-5.31,1.65
660,-15.05,-5.44,1.14
670,-15.42,-5.58,0.61
680,-15.45,-5.67,0.24
690,-15.28,-5.81,-0.14
700,-14.82,-5.75,-0.27
710,-14.62,-5.42,-0.29
720,-14.68,-4.94,-0.33
730,-14.64,-4.36,-0.28
740,-14.56,-4.07,-0.27
750,-14.14,-3.68,-0.37
760,-13.73,-3.53,-0.5
770,-13.22,-3.27,-0.79
780,-12.92,-3.14,-0.96
790,-12.42,-2.93,-1.19
800,-11.73,-2.7,-1.03
810,-10.99,-2.65,-0.82
820,-10.03,-2.62,-0.63
830,-9.09,-2.49,-0.59
840,-8.43,-2.27,-0.71
850,-7.71,-2.05,-0.78
860,-7.15,-2.03,-0.83
870,-6.69,-2.24,-0.93
880,-6.26,-2.5,-1.07
890,-5.6,-2.72,-0.78
900,-5.08,-2.91,-0.65
910,-4.76,-3.07,-0.72
920,-4.41,-3.08,-0.62
930,-3.98,-3.22,-0.35
940,-3.59,-3.4,-0.18
950,-3.3,-3.73,0.07
960,-3.04,-4.08,0.32
970,-2.73,-4.49,0.56
980,-2.36,-4.97,0.98
990,-2.3,-5.36,1.29
1000,-2.34,-5.64,1.54
