timestamp,x,y,z
0,-5.75,-7.75,3.37
10,-5.89,-7.78,3.33
20,-6.11,-7.79,3.26
30,-6.26,-7.75,3.07
40,-6.46,-7.71,2.94
50,-6.59,-7.75,2.77
60,-6.91,-7.7,2.55
70,-7.24,-7.63,2.32
80,-7.58,-7.48,2.07
90,-8.21,-7.14,2.03
100,-8.81,-6.86,1.79
110,-9.11,-6.71,1.48
120,-9.22,-6.55,1.21
130,-9.31,-6.29,1.03
140,-9.09,-6.06,1.08
150,-8.59,-5.82,1.34
160,-7.81,-5.58,1.53
170,-6.92,-5.43,1.54
180,-6.24,-5.41,1.56
190,-5.47,-5.17,1.59
200,-4.66,-4.78,1.59
210,-4.05,-4.56,1.56
220,-3.63,-4.44,1.45
230,-3.34,-4.03,1.5
240,-3.08,-3.9,1.64
250,-2.93,-3.95,1.6
260,-2.72,-4.0,1.71
270,-2.44,-4.03,1.91
280,-2.18,-4.24,2.06
290,-1.9,-4.29,2.35
300,-1.74,-4.27,2.87
310,-1.8,-4.23,3.38
320,-1.89,-4.26,3.86
330,-2.06,-4.37,4.52
340,-2.29,-4.65,5.07
350,-2.54,-5.03,5.63
360,-2.8,-5.26,6.19
370,-3.11,-5.51,6.7
380,-3.62,-5.72,7.5
390,-4.13,-6.06,8.32
400,-4.5,-6.39,9.14
410,-4.8,-6.96,9.87
420,-4.96,-7.57,10.75
430,-4.98,-7.76,11.61
440,-4.67,-8.39,11.9
450,-4.78,-9.89,12.41
460,-5.07,-10.35,12.19
470,-5.35,-10.93,11.5
480,-5.28,-11.42,10.71
490,-5.26,-11.29,9.74
500,-5.39,-10.81,8.88
510,-5.59,-10.15,7.84
520,-6.11,-9.63,6.7
530,-7.42,-9.31,5.45
540,-8.84,-9.09,4.19
550,-9.91,-9.1,3.13
560,-10.78,-9.2,2.6
570,-11.33,-9.38,1.79
580,-11.72,-9.04,1.08
590,-12.7,-8.13,0.27
600,-13.8,-6.74,0.08
610,-14.64,-5.71,0.33
620,-14.78,-5.59,0.11
630,-14.67,-5.72,0.11
640,-14.23,-5.54,0.13
650,-13.9,-5.66,-0.16
660,-13.61,-5.66,0.05
670,-13.69,-4.99,0.09
680,-13.96,-4.18,0.13
690,-14.3,-3.82,0.13
700,-14.45,-3.75,0.15
710,-13.71,-4.05,0.05
720,-12.83,-4.54,0.26
730,-12.05,-4.4,0.14
740,-11.31,-4.14,0.08
750,-10.61,-3.71,-0.19
760,-9.99,-3.34,-0.49
770,-9.17,-3.08,-0.92
780,-8.47,-3.04,-1.28
790,-7.79,-3.04,-1.81
800,-7.18,-3.07,-2.12
810,-6.34,-3.18,-2.44
820,-5.43,-3.39,-2.76
830,-4.88,-3.36,-2.55
840,-4.61,-3.19,-2.45
850,-4.33,-2.94,-2.25
860,-4.32,-2.76,-2.02
870,-4.15,-2.73,-1.8
880,-3.95,-2.83,-1.59
890,-3.79,-2.97,-1.23
900,-3.56,-3.31,-0.96
910,-3.39,-3.73,-0.66
920,-3.44,-4.05,-0.48
930,-3.31,-4.47,-0.38
940,-3.13,-4.94,-0.33
950,-3.1,-5.26,-0.33
960,-2.83,-5.56,-0.35
970,-2.57,-5.75,-0.16
980,-2.38,-5.92,0.31
990,-2.05,-6.02,0.95
1000,-1.9,-6.12,1.69
