timestamp,x,y,z
0,-7.54,-8.53,-0.01
10,-7.52,-8.4,-0.26
20,-7.51,-8.4,-0.39
30,-7.37,-8.2,-0.59
40,-7.25,-7.92,-0.63
50,-7.13,-7.7,-0.59
60,-6.97,-7.44,-0.59
70,-6.77,-7.23,-0.49
80,-6.52,-7.04,-0.34
90,-6.32,-6.88,-0.4
100,-6.06,-6.69,-0.44
110,-5.79,-6.53,-0.47
120,-5.49,-6.39,-0.51
130,-5.26,-6.16,-0.45
140,-5.04,-6.03,-0.49
150,-4.87,-5.88,-0.38
160,-4.64,-5.57,-0.23
170,-4.5,-5.38,-0.04
180,-4.3,-5.22,0.32
190,-4.05,-5.11,0.63
200,-3.78,-4.91,0.76
210,-3.53,-4.63,0.85
220,-3.44,-4.5,1.11
230,-3.46,-4.52,1.65
240,-3.56,-4.62,2.16
250,-3.57,-4.75,2.49
260,-3.72,-4.8,2.76
270,-3.82,-4.87,2.93
280,-3.84,-4.92,3.14
290,-3.98,-5.01,3.41
300,-4.0,-5.17,3.45
310,-4.06,-5.38,3.57
320,-4.22,-5.56,3.68
330,-4.45,-5.66,4.02
340,-4.69,-5.79,4.43
350,-4.85,-5.83,4.88
360,-5.03,-5.92,5.3
370,-5.18,-6.03,5.71
380,-5.33,-6.27,6.12
390,-5.43,-6.47,6.42
400,-5.59,-6.6,6.69
410,-5.99,-6.94,6.96
420,-6.39,-7.63,7.43
430,-6.79,-8.36,8.36
440,-7.03,-8.65,8.94
450,-7.27,-9.12,9.3
460,-6.98,-9.53,9.33
470,-6.79,-9.77,8.95
480,-6.84,-9.79,8.42
490,-7.34,-9.65,8.02
500,-7.81,-9.44,7.64
510,-8.01,-9.2,7.41
520,-8.19,-8.93,7.14
530,-8.66,-8.71,6.65
540,-9.33,-8.37,5.73
550,-9.9,-8.11,4.45
560,-10.65,-7.92,3.2
570,-11.23,-7.57,2.27
580,-11.65,-7.25,1.69
590,-11.82,-6.93,1.3
600,-12.07,-6.55,1.11
610,-12.37,-6.18,1.08
620,-12.58,-5.73,1.32
630,-12.67,-5.44,1.42
640,-12.53,-5.29,1.3
650,-12.65,-5.05,0.97
660,-12.49,-4.76,0.72
670,-12.27,-4.58,0.32
680,-12.11,-4.45,0.18
690,-11.72,-4.36,0.04
700,-11.43,-4.26,-0.08
710,-11.12,-4.08,-0.12
720,-10.77,-3.87,-0.19
730,-10.5,-3.6,-0.15
740,-10.4,-3.49,-0.17
750,-10.1,-3.51,-0.19
760,-9.78,-3.47,-0.12
770,-9.42,-3.48,-0.07
780,-9.05,-3.44,0.0
790,-8.58,-3.37,0.09
800,-8.16,-3.34,0.01
810,-7.87,-3.32,-0.05
820,-7.73,-3.31,-0.23
830,-7.74,-3.42,-0.48
840,-7.85,-3.66,-0.71
850,-7.83,-3.94,-0.78
860,-7.67,-4.17,-0.72
870,-7.24,-4.51,-0.31
880,-6.63,-4.52,-0.03
890,-6.22,-4.0,-0.01
900,-5.58,-3.99,0.06
910,-4.91,-4.0,-0.01
920,-4.39,-4.08,0.12
930,-3.95,-4.17,0.47
940,-3.71,-4.22,0.91
950,-3.53,-4.38,1.45
960,-3.23,-4.53,2.07
970,-3.13,-4.77,2.63
980,-2.89,-5.3,3.17
990,-2.62,-5.76,3.67
1000,-2.33,-6.14,4.09
