timestamp,x,y,z
0,-6.02,-7.9,1.88
10,-6.1,-7.87,1.64
20,-6.18,-7.87,1.43
30,-6.24,-7.83,1.23
40,-6.3,-7.71,1.16
50,-6.34,-7.6,1.13
60,-6.33,-7.43,1.11
70,-6.28,-7.31,1.12
80,-6.25,-7.24,1.04
90,-5.99,-7.11,1.0
100,-5.76,-7.02,0.83
110,-5.67,-6.9,0.74
120,-5.49,-6.8,0.7
130,-5.3,-6.71,0.66
140,-5.13,-6.58,0.65
150,-4.93,-6.5,0.69
160,-4.75,-6.31,0.76
170,-4.47,-6.12,0.8
180,-4.36,-5.99,0.96
190,-4.23,-5.75,1.04
200,-3.98,-5.64,1.29
210,-3.75,-5.65,1.53
220,-3.64,-5.73,1.95
230,-3.4,-5.68,2.25
240,-3.22,-5.78,2.51
250,-3.03,-5.77,2.72
260,-2.92,-5.83,3.0
270,-2.93,-5.78,3.19
280,-3.01,-5.88,3.36
290,-2.99,-5.89,3.5
300,-2.97,-5.96,3.64
310,-3.0,-6.05,3.92
320,-3.05,-6.18,4.09
330,-3.03,-6.39,4.23
340,-3.08,-6.71,4.37
350,-3.11,-6.85,4.53
360,-3.27,-6.97,4.83
370,-3.38,-7.2,5.15
380,-3.35,-7.55,5.33
390,-3.2,-8.03,5.54
400,-3.14,-8.53,5.92
410,-3.08,-8.88,6.35
420,-3.21,-9.06,6.77
430,-3.45,-9.11,7.3
440,-3.96,-8.89,7.77
450,-4.62,-8.82,8.12
460,-5.14,-9.14,8.55
470,-5.58,-9.25,8.81
480,-5.96,-9.26,8.63
490,-6.37,-9.41,8.23
500,-6.7,-8.88,7.52
510,-7.66,-8.71,6.86
520,-8.51,-8.44,6.0
530,-9.09,-8.38,5.17
540,-9.53,-8.28,4.71
550,-10.13,-8.14,4.34
560,-9.71,-7.86,4.16
570,-9.93,-7.96,3.88
580,-10.13,-7.64,3.66
590,-10.35,-7.14,3.72
600,-10.73,-6.85,3.43
610,-11.16,-6.54,3.35
620,-11.68,-6.4,3.24
630,-11.48,-6.52,2.89
640,-11.23,-6.3,2.19
650,-11.39,-6.58,1.45
660,-11.4,-6.33,0.7
670,-11.81,-5.89,0.06
680,-11.99,-5.26,-0.59
690,-12.2,-5.09,-0.99
700,-12.37,-4.66,-1.01
710,-12.04,-4.3,-1.26
720,-11.72,-4.13,-1.58
730,-11.38,-3.98,-1.78
740,-10.98,-3.79,-1.88
750,-10.65,-3.66,-1.85
760,-10.22,-3.46,-1.74
770,-9.8,-3.37,-1.72
780,-9.43,-3.34,-1.59
790,-9.03,-3.22,-1.52
800,-8.57,-3.17,-1.35
810,-8.12,-3.16,-1.25
820,-7.67,-3.19,-1.11
830,-7.35,-3.33,-0.99
840,-7.0,-3.43,-1.04
850,-6.8,-3.66,-0.91
860,-6.51,-3.62,-0.97
870,-6.22,-3.9,-0.84
880,-5.91,-4.12,-0.76
890,-5.75,-4.29,-0.75
900,-5.52,-4.47,-0.74
910,-5.31,-4.68,-0.72
920,-5.03,-4.7,-0.78
930,-4.85,-4.69,-0.95
940,-4.71,-4.83,-0.96
950,-4.53,-4.98,-0.88
960,-4.21,-5.29,-0.78
970,-3.92,-5.64,-0.76
980,-3.63,-5.95,-0.65
990,-3.37,-6.28,-0.52
1000,-3.16,-6.54,-0.49
