timestamp,x,y,z
0,-9.42,-7.14,-1.47
10,-9.43,-7.05,-1.46
20,-9.49,-6.94,-1.45
30,-9.38,-6.74,-1.69
40,-9.11,-6.44,-1.91
50,-8.87,-6.14,-2.32
60,-8.71,-5.85,-2.85
70,-8.44,-5.55,-3.13
80,-8.37,-5.32,-3.16
90,-8.11,-5.13,-2.99
100,-7.8,-5.04,-2.81
110,-7.41,-4.91,-2.57
120,-6.97,-4.79,-2.26
130,-6.51,-4.55,-1.93
140,-6.06,-4.22,-1.75
150,-5.49,-3.85,-1.72
160,-5.14,-3.25,-1.99
170,-4.5,-2.66,-1.9
180,-4.07,-2.53,-1.54
190,-3.62,-2.61,-0.83
200,-3.07,-2.89,0.01
210,-2.84,-3.48,0.61
220,-2.79,-3.81,1.23
230,-2.77,-4.24,1.7
240,-2.74,-4.58,2.01
250,-2.83,-4.82,2.33
260,-3.05,-5.09,2.81
270,-3.41,-5.25,3.32
280,-3.8,-5.61,3.88
290,-4.2,-5.86,4.45
300,-4.64,-5.94,5.13
310,-4.96,-6.05,5.68
320,-5.33,-6.01,6.07
330,-5.73,-6.17,6.32
340,-5.84,-6.13,6.5
350,-6.38,-6.27,6.64
360,-6.87,-6.42,6.65
370,-7.38,-6.71,6.55
380,-7.91,-6.9,6.46
390,-8.28,-7.02,6.38
400,-8.51,-7.22,6.3
410,-8.67,-7.69,6.1
420,-8.59,-8.14,5.94
430,-8.42,-8.61,6.0
440,-8.61,-9.51,5.79
450,-9.67,-10.02,4.94
460,-10.87,-9.69,3.79
470,-11.48,-8.78,2.91
480,-11.52,-8.1,2.2
490,-11.27,-7.59,1.79
500,-11.01,-7.14,1.69
510,-11.07,-6.76,1.6
520,-11.36,-6.19,1.6
530,-11.79,-6.05,1.54
540,-11.98,-5.82,1.4
550,-12.16,-6.14,0.93
560,-12.39,-6.5,0.36
570,-12.8,-6.43,-0.56
580,-13.72,-5.97,-1.58
590,-14.33,-4.98,-2.26
600,-14.94,-4.25,-2.95
610,-15.11,-4.18,-3.67
620,-14.83,-4.2,-4.29
630,-14.38,-4.55,-4.74
640,-13.87,-4.42,-4.31
650,-13.42,-3.81,-3.67
660,-13.47,-3.26,-3.3
670,-13.85,-2.44,-3.19
680,-13.87,-1.83,-3.47
690,-13.34,-1.67,-3.87
700,-12.55,-1.91,-4.19
710,-11.3,-1.77,-4.13
720,-10.04,-2.13,-3.91
730,-9.15,-2.43,-3.56
740,-8.46,-2.38,-2.89
750,-7.79,-2.1,-1.95
760,-7.09,-1.98,-1.25
770,-6.85,-1.95,-0.83
780,-6.0,-2.18,-0.55
790,-5.5,-2.65,-0.44
800,-5.23,-2.82,-0.39
810,-4.69,-3.14,-0.51
820,-4.27,-3.6,-0.65
830,-3.85,-3.9,-0.73
840,-3.65,-4.27,-0.7
850,-3.42,-4.3,-0.52
860,-3.35,-4.52,-0.17
870,-3.33,-4.9,0.15
880,-3.32,-5.27,0.34
890,-3.01,-5.5,0.69
900,-2.8,-5.97,0.78
910,-2.58,-6.39,0.91
920,-2.45,-6.69,1.12
930,-2.49,-6.99,1.28
940,-2.54,-7.18,1.56
950,-2.72,-7.22,1.91
960,-2.9,-7.36,2.12
970,-3.02,-7.54,2.25
980,-3.07,-7.72,2.42
990,-3.13,-8.01,2.46
1000,-3.22,-8.27,2.41
