timestamp,x,y,z
0,-6.52,-7.51,1.13
10,-6.55,-7.37,1.25
20,-6.58,-7.31,1.28
30,-6.49,-7.3,1.38
40,-6.41,-7.25,1.47
50,-6.29,-7.18,1.65
60,-6.17,-7.06,1.78
70,-6.02,-6.94,1.96
80,-5.88,-6.82,2.19
90,-5.72,-6.69,2.36
100,-5.58,-6.56,2.63
110,-5.44,-6.47,2.77
120,-5.22,-6.45,2.89
130,-5.05,-6.38,2.95
140,-4.97,-6.3,2.92
150,-4.8,-6.28,2.94
160,-4.67,-6.28,2.98
170,-4.5,-6.34,2.98
180,-4.28,-6.33,2.92
190,-4.06,-6.29,2.88
200,-3.86,-6.18,2.82
210,-3.67,-6.03,2.8
220,-3.39,-5.89,2.75
230,-3.17,-5.71,2.72
240,-3.16,-5.61,2.89
250,-3.12,-5.53,3.12
260,-2.9,-5.46,3.31
270,-2.85,-5.51,3.61
280,-3.08,-5.55,4.0
290,-3.16,-5.74,4.37
300,-3.2,-5.96,4.62
310,-3.16,-6.33,4.89
320,-3.31,-6.47,5.35
330,-3.45,-6.59,5.8
340,-3.56,-6.68,6.17
350,-3.91,-6.73,6.52
360,-4.23,-6.86,6.76
370,-4.51,-7.07,6.99
380,-4.89,-7.22,7.09
390,-5.08,-7.41,7.01
400,-5.26,-7.63,6.95
410,-5.32,-7.76,6.9
420,-5.31,-7.76,7.04
430,-5.3,-7.83,7.15
440,-5.41,-7.89,7.2
450,-5.47,-7.97,7.14
460,-5.91,-8.09,6.88
470,-6.26,-8.3,6.55
480,-6.57,-8.32,6.33
490,-6.73,-8.27,6.07
500,-6.85,-8.18,6.11
510,-7.31,-7.89,6.14
520,-7.85,-7.62,6.13
530,-8.53,-7.63,5.9
540,-8.89,-7.36,5.96
550,-8.9,-7.11,5.26
560,-8.51,-7.1,4.85
570,-8.06,-7.44,4.77
580,-7.82,-7.37,4.73
590,-7.69,-7.24,4.85
600,-7.87,-7.09,4.49
610,-8.02,-6.7,4.12
620,-8.04,-6.55,3.89
630,-7.92,-6.5,3.66
640,-7.77,-6.52,3.54
650,-7.55,-6.69,3.61
660,-7.58,-6.83,3.53
670,-7.64,-6.93,3.49
680,-7.77,-6.84,3.54
690,-7.94,-6.72,3.55
700,-7.99,-6.72,3.56
710,-8.19,-6.71,3.45
720,-8.41,-6.68,3.23
730,-8.59,-6.74,3.09
740,-9.07,-6.76,3.17
750,-9.64,-6.52,3.24
760,-10.07,-6.42,2.99
770,-10.33,-6.74,2.86
780,-9.45,-5.99,2.96
790,-9.14,-5.88,3.11
800,-8.38,-5.56,3.15
810,-7.87,-5.52,2.99
820,-7.49,-5.16,3.0
830,-7.28,-4.98,2.92
840,-6.96,-4.82,2.7
850,-6.56,-4.89,2.41
860,-6.31,-4.98,2.2
870,-5.81,-5.11,1.91
880,-5.6,-5.22,1.93
890,-5.29,-5.28,2.1
900,-4.93,-5.42,2.31
910,-4.6,-5.49,2.52
920,-4.28,-5.49,2.66
930,-4.14,-5.49,2.6
940,-3.97,-5.48,2.4
950,-3.73,-5.6,2.34
960,-3.58,-5.74,2.21
970,-3.47,-5.96,2.13
980,-3.4,-6.15,2.12
990,-3.25,-6.3,2.19
1000,-3.06,-6.47,2.29
