timestamp,x,y,z
0,-3.72,-8.17,3.9
10,-3.84,-8.1,3.82
20,-3.87,-8.03,3.73
30,-3.94,-8.07,3.61
40,-3.99,-8.06,3.51
50,-4.15,-7.96,3.47
60,-4.2,-7.88,3.34
70,-4.32,-7.75,3.04
80,-4.3,-7.71,2.91
90,-4.23,-7.79,2.83
100,-4.18,-7.78,2.58
110,-4.19,-7.69,2.16
120,-4.3,-7.59,1.71
130,-4.18,-7.59,1.52
140,-4.27,-7.63,1.62
150,-4.21,-7.63,1.92
160,-4.14,-7.58,2.02
170,-4.12,-7.57,2.34
180,-4.03,-7.52,2.61
190,-3.92,-7.4,2.84
200,-3.92,-7.19,3.01
210,-3.91,-7.11,3.32
220,-3.73,-6.98,3.59
230,-3.67,-6.92,3.62
240,-3.59,-6.86,3.66
250,-3.43,-6.84,3.79
260,-3.37,-6.78,3.89
270,-3.23,-6.71,3.96
280,-3.12,-6.73,4.12
290,-3.01,-6.69,4.13
300,-2.89,-6.51,3.95
310,-2.92,-6.59,4.1
320,-2.74,-6.66,4.15
330,-2.58,-6.7,4.34
340,-2.47,-6.72,4.41
350,-2.24,-6.78,4.51
360,-2.09,-6.79,4.54
370,-1.91,-6.77,4.51
380,-1.7,-6.85,4.52
390,-1.76,-7.0,4.46
400,-1.63,-7.02,4.5
410,-1.58,-7.14,4.44
420,-1.62,-7.27,4.51
430,-1.53,-7.47,4.66
440,-1.44,-7.59,4.83
450,-1.42,-7.64,4.99
460,-1.51,-7.58,5.26
470,-1.75,-7.47,5.6
480,-2.1,-7.26,6.23
490,-2.53,-7.14,6.97
500,-2.83,-7.19,7.62
510,-3.37,-7.38,8.07
520,-3.76,-7.65,8.15
530,-4.0,-7.97,8.14
540,-4.12,-8.13,8.01
550,-4.31,-8.16,7.83
560,-4.58,-8.09,7.77
570,-4.78,-7.97,7.49
580,-5.0,-7.92,7.28
590,-5.12,-7.87,6.85
600,-5.3,-7.86,6.57
610,-5.39,-7.85,6.29
620,-5.44,-7.75,6.12
630,-5.82,-7.73,6.0
640,-6.15,-7.67,5.83
650,-6.66,-7.65,6.0
660,-6.1,-7.73,5.64
670,-6.23,-7.69,5.64
680,-6.11,-7.7,5.48
690,-5.95,-7.68,4.97
700,-6.06,-7.55,4.48
710,-6.37,-7.4,4.33
720,-6.68,-7.23,4.22
730,-6.74,-7.09,4.19
740,-6.83,-7.09,4.22
750,-6.82,-7.07,4.16
760,-7.06,-6.86,4.06
770,-7.49,-6.9,4.0
780,-7.39,-7.25,4.18
790,-7.78,-6.73,4.34
800,-8.06,-6.49,4.18
810,-8.03,-6.36,4.05
820,-8.28,-6.22,3.99
830,-8.44,-6.13,3.93
840,-8.56,-6.07,3.83
850,-8.59,-5.95,3.62
860,-8.62,-5.83,3.42
870,-8.63,-5.65,3.24
880,-8.71,-5.49,3.03
890,-9.01,-5.25,2.79
900,-9.38,-5.04,2.65
910,-9.72,-4.97,2.56
920,-10.02,-4.96,2.56
930,-10.27,-5.1,2.42
940,-10.15,-5.26,2.62
950,-9.98,-5.6,2.72
960,-9.61,-5.48,2.81
970,-9.21,-5.49,2.93
980,-8.86,-5.15,2.69
990,-8.63,-4.87,2.61
1000,-8.3,-4.78,2.7
