timestamp,x,y,z
0,-4.61,-8.36,3.06
10,-4.78,-8.32,2.85
20,-4.92,-8.31,2.62
30,-5.08,-8.26,2.39
40,-5.25,-8.15,2.22
50,-5.66,-8.2,1.91
60,-5.87,-7.78,1.81
70,-6.27,-7.65,1.62
80,-6.56,-7.5,1.5
90,-6.76,-7.41,1.3
100,-6.89,-7.32,1.09
110,-6.97,-7.22,1.0
120,-6.98,-7.14,0.91
130,-6.96,-7.1,0.74
140,-6.84,-7.06,0.63
150,-6.8,-7.01,0.62
160,-6.78,-6.84,0.65
170,-6.73,-6.68,0.73
180,-6.65,-6.55,0.83
190,-6.52,-6.51,0.87
200,-6.41,-6.48,0.85
210,-6.26,-6.49,0.81
220,-6.09,-6.46,0.71
230,-5.93,-6.39,0.64
240,-5.69,-6.3,0.68
250,-5.48,-6.21,0.79
260,-5.3,-6.21,1.05
270,-5.08,-6.08,1.19
280,-4.75,-6.14,1.51
290,-4.47,-6.12,1.71
300,-4.18,-6.26,2.0
310,-3.9,-6.2,2.22
320,-3.67,-6.19,2.48
330,-3.45,-6.1,2.65
340,-3.18,-5.92,2.86
350,-3.03,-5.85,3.0
360,-2.77,-5.8,3.18
370,-2.5,-5.74,3.3
380,-2.35,-5.71,3.53
390,-2.22,-5.81,3.86
400,-2.13,-5.88,4.24
410,-2.19,-5.87,4.75
420,-2.42,-5.75,5.17
430,-2.7,-5.56,5.65
440,-3.02,-5.4,6.19
450,-3.49,-5.27,6.76
460,-3.8,-5.57,7.35
470,-3.85,-6.56,7.53
480,-3.65,-7.52,7.41
490,-3.59,-8.16,7.35
500,-3.72,-8.24,7.45
510,-4.16,-7.92,7.75
520,-4.36,-7.76,7.86
530,-4.4,-7.81,7.68
540,-4.56,-8.03,7.45
550,-4.67,-8.61,7.08
560,-4.86,-8.97,6.72
570,-5.26,-9.19,6.64
580,-5.82,-9.19,6.62
590,-6.54,-9.04,6.6
600,-7.27,-8.8,6.5
610,-7.73,-8.6,6.31
620,-8.06,-8.55,6.18
630,-8.62,-8.58,5.58
640,-9.15,-8.36,5.1
650,-9.39,-7.75,4.56
660,-10.3,-7.85,3.76
670,-11.09,-7.62,3.12
680,-12.08,-7.17,2.52
690,-13.45,-6.88,1.75
700,-14.09,-6.88,1.36
710,-14.65,-6.81,0.85
720,-14.71,-6.66,0.6
730,-14.56,-6.92,0.45
740,-14.31,-7.02,0.47
750,-13.85,-6.94,0.71
760,-13.31,-6.55,0.98
770,-12.65,-6.23,1.24
780,-11.9,-5.72,1.37
790,-11.31,-5.41,1.26
800,-10.73,-5.18,1.0
810,-10.02,-4.95,0.82
820,-9.43,-4.74,0.83
830,-8.78,-4.53,0.83
840,-8.39,-4.44,0.85
850,-8.1,-4.24,0.99
860,-7.75,-4.16,1.1
870,-7.49,-4.11,1.24
880,-7.2,-4.05,1.27
890,-6.91,-4.06,1.35
900,-6.52,-4.05,1.44
910,-6.08,-4.23,1.46
920,-5.77,-4.19,1.24
930,-5.24,-4.25,1.13
940,-4.94,-4.3,1.08
950,-4.59,-4.33,1.07
960,-4.22,-4.42,1.13
970,-3.96,-4.41,1.11
980,-3.71,-4.45,1.19
990,-3.49,-4.49,1.27
1000,-3.33,-4.68,1.38
