timestamp,x,y,z
0,-6.59,-8.62,3.2
10,-6.57,-8.62,3.05
20,-6.58,-8.52,2.88
30,-6.47,-8.41,2.65
40,-6.51,-8.2,2.33
50,-6.37,-7.98,2.1
60,-6.16,-7.74,1.91
70,-5.91,-7.57,1.76
80,-5.62,-7.39,1.58
90,-5.29,-7.22,1.51
100,-4.93,-7.04,1.47
110,-4.69,-6.81,1.34
120,-4.53,-6.56,1.19
130,-4.41,-6.33,1.01
140,-4.24,-6.11,0.75
150,-4.13,-6.03,0.56
160,-4.01,-5.92,0.61
170,-3.93,-5.87,0.87
180,-3.71,-5.8,1.36
190,-3.43,-5.77,2.15
200,-3.39,-5.62,2.81
210,-3.25,-5.48,3.33
220,-3.11,-5.45,3.69
230,-2.86,-5.37,4.02
240,-2.63,-5.54,4.21
250,-2.34,-5.67,4.25
260,-2.0,-5.81,4.39
270,-1.87,-5.91,4.55
280,-1.85,-5.9,4.79
290,-1.93,-5.88,5.01
300,-2.0,-5.77,5.24
310,-2.3,-5.68,5.59
320,-2.73,-5.48,5.95
330,-3.38,-4.92,6.61
340,-3.86,-4.39,7.25
350,-4.2,-4.74,7.63
360,-4.33,-5.5,7.8
370,-3.9,-6.49,7.86
380,-3.37,-7.4,8.36
390,-2.74,-7.72,8.63
400,-2.62,-7.33,9.21
410,-2.77,-7.01,9.35
420,-3.16,-7.24,8.6
430,-3.43,-7.63,7.34
440,-3.63,-8.11,6.17
450,-3.68,-8.65,5.53
460,-4.34,-8.97,5.22
470,-4.99,-9.24,5.02
480,-5.97,-9.85,4.78
490,-7.02,-10.49,4.66
500,-7.9,-10.83,4.62
510,-8.49,-11.1,4.47
520,-8.82,-11.37,4.14
530,-8.95,-11.15,3.36
540,-9.44,-10.53,2.88
550,-10.43,-9.81,2.15
560,-11.6,-8.78,1.95
570,-12.96,-8.03,2.07
580,-13.65,-7.77,2.06
590,-13.99,-7.63,2.13
600,-14.11,-7.59,2.1
610,-13.85,-7.46,1.76
620,-13.74,-7.28,0.89
630,-13.6,-6.89,0.07
640,-13.36,-6.54,-0.75
650,-13.34,-6.2,-1.72
660,-13.2,-5.77,-2.48
670,-12.99,-5.52,-2.9
680,-12.69,-5.43,-3.29
690,-12.35,-5.11,-3.54
700,-12.05,-4.76,-3.4
710,-11.6,-4.42,-3.3
720,-11.34,-4.01,-3.08
730,-10.82,-3.78,-2.85
740,-10.37,-3.58,-2.56
750,-9.95,-3.43,-2.34
760,-9.43,-3.29,-2.18
770,-8.92,-3.18,-2.11
780,-8.48,-3.05,-2.15
790,-8.02,-2.89,-2.32
800,-7.73,-2.57,-2.57
810,-7.42,-2.2,-2.83
820,-7.24,-2.05,-3.06
830,-7.0,-1.87,-3.0
840,-6.75,-2.25,-2.31
850,-6.18,-1.61,-2.17
860,-6.15,-2.47,-1.62
870,-5.83,-3.22,-1.11
880,-5.6,-2.99,-1.1
890,-5.3,-3.3,-1.08
900,-4.93,-3.34,-1.39
910,-4.77,-3.66,-1.12
920,-4.46,-3.95,-0.89
930,-4.26,-4.09,-0.65
940,-4.15,-4.35,-0.19
950,-3.99,-4.68,0.1
960,-3.88,-4.95,0.5
970,-3.75,-5.24,0.8
980,-3.6,-5.71,1.11
990,-3.46,-6.12,1.51
1000,-3.35,-6.35,1.88
