timestamp,x,y,z
0,-5.44,-7.63,2.36
10,-5.52,-7.66,2.34
20,-5.54,-7.7,2.27
30,-5.62,-7.67,2.26
40,-5.67,-7.57,2.31
50,-5.67,-7.54,2.27
60,-5.66,-7.47,2.17
70,-5.72,-7.39,2.07
80,-5.82,-7.31,1.96
90,-5.8,-7.23,1.83
100,-5.72,-7.16,1.73
110,-5.68,-7.05,1.63
120,-5.55,-6.91,1.58
130,-5.52,-6.79,1.54
140,-5.28,-6.65,1.68
150,-5.12,-6.5,1.81
160,-5.01,-6.26,1.81
170,-4.69,-6.16,1.95
180,-4.55,-5.93,2.02
190,-4.26,-5.79,2.21
200,-3.9,-5.56,2.29
210,-3.76,-5.52,2.41
220,-3.54,-5.23,2.53
230,-3.26,-5.02,2.78
240,-3.12,-4.86,3.16
250,-3.14,-4.52,3.81
260,-3.15,-4.17,4.63
270,-3.28,-4.01,5.23
280,-3.32,-3.91,5.6
290,-3.11,-4.15,5.57
300,-2.89,-4.59,5.33
310,-2.74,-4.98,5.48
320,-2.78,-5.49,5.83
330,-3.02,-6.05,6.48
340,-3.25,-6.6,6.9
350,-3.11,-7.02,6.96
360,-3.81,-7.17,7.46
370,-4.4,-7.12,7.69
380,-4.31,-7.5,7.54
390,-4.59,-7.79,7.51
400,-4.99,-8.06,7.31
410,-5.16,-8.34,7.07
420,-5.35,-8.62,6.8
430,-5.54,-9.13,6.69
440,-5.25,-8.99,6.56
450,-5.25,-9.08,6.42
460,-5.96,-9.15,6.15
470,-6.5,-9.05,5.69
480,-6.88,-9.05,5.12
490,-7.34,-8.85,5.07
500,-6.7,-8.72,4.71
510,-6.46,-8.41,4.11
520,-7.08,-8.31,3.13
530,-7.74,-7.91,2.2
540,-8.7,-7.43,1.82
550,-9.71,-7.21,2.04
560,-10.12,-7.06,2.55
570,-10.08,-7.21,2.74
580,-10.15,-7.24,3.09
590,-10.03,-7.54,3.02
600,-10.2,-7.09,3.09
610,-10.42,-6.81,3.17
620,-10.49,-6.78,3.19
630,-10.5,-6.73,3.17
640,-10.35,-6.58,3.06
650,-10.29,-6.31,2.83
660,-10.12,-6.03,2.51
670,-10.09,-5.71,2.21
680,-10.11,-5.42,1.95
690,-10.17,-5.09,1.98
700,-10.17,-5.02,1.89
710,-10.16,-4.96,1.76
720,-9.95,-4.93,1.54
730,-10.14,-4.83,1.55
740,-9.98,-4.74,1.24
750,-9.86,-4.59,0.86
760,-9.78,-4.55,0.71
770,-9.62,-4.43,0.46
780,-9.5,-4.29,0.32
790,-9.36,-4.12,0.19
800,-9.25,-3.97,0.06
810,-9.19,-3.85,0.13
820,-8.95,-3.83,0.0
830,-8.78,-3.91,0.01
840,-8.61,-3.96,-0.02
850,-8.34,-3.98,0.04
860,-8.12,-4.03,-0.03
870,-7.69,-4.04,-0.07
880,-7.37,-4.04,-0.07
890,-7.05,-4.07,-0.11
900,-6.78,-4.13,-0.14
910,-6.58,-4.22,-0.12
920,-6.33,-4.36,-0.15
930,-6.11,-4.45,-0.13
940,-5.84,-4.61,0.02
950,-5.58,-4.8,0.24
960,-5.33,-4.94,0.34
970,-5.06,-5.18,0.51
980,-4.76,-5.39,0.58
990,-4.51,-5.65,0.61
1000,-4.29,-5.87,0.71
