timestamp,x,y,z
0,-6.69,-7.92,3.43
10,-7.47,-7.89,3.01
20,-8.14,-8.61,3.22
30,-8.6,-8.82,2.9
40,-8.84,-8.82,3.01
50,-8.95,-8.39,2.92
60,-8.61,-7.89,3.02
70,-8.53,-7.63,3.34
80,-8.26,-7.6,3.46
90,-7.89,-7.79,3.46
100,-7.52,-7.94,3.31
110,-7.32,-7.86,3.23
120,-7.03,-7.68,2.94
130,-6.81,-7.23,2.67
140,-6.38,-6.91,2.56
150,-6.01,-6.67,2.51
160,-5.5,-6.5,2.48
170,-4.74,-6.47,2.53
180,-4.01,-6.5,2.59
190,-3.4,-6.43,2.61
200,-2.76,-6.3,2.75
210,-2.02,-6.22,3.14
220,-1.22,-6.16,3.55
230,-0.6,-6.05,3.99
240,0.15,-6.04,4.39
250,0.82,-5.97,4.93
260,1.42,-5.9,5.62
270,1.91,-5.95,5.94
280,2.36,-6.07,6.43
290,2.8,-6.02,6.78
300,2.93,-6.28,7.14
310,3.15,-6.58,7.5
320,3.55,-6.8,7.87
330,3.92,-6.91,8.09
340,3.96,-7.08,8.03
350,3.79,-7.16,7.85
360,3.66,-7.18,7.52
370,3.34,-7.17,7.25
380,2.86,-7.1,6.93
390,2.43,-7.02,6.61
400,1.89,-7.06,6.45
410,1.33,-7.09,6.42
420,0.68,-7.15,6.34
430,0.13,-7.4,6.29
440,-0.47,-7.54,6.33
450,-1.18,-7.6,6.33
460,-1.83,-7.49,6.24
470,-2.39,-7.37,6.29
480,-2.76,-7.13,6.14
490,-3.15,-6.89,6.01
500,-3.51,-6.85,6.05
510,-3.95,-6.71,6.01
520,-4.47,-6.7,5.99
530,-5.04,-6.58,5.92
540,-5.88,-6.46,5.74
550,-6.57,-6.22,5.57
560,-7.08,-6.11,5.4
570,-7.56,-5.97,5.4
580,-7.89,-5.66,5.2
590,-8.36,-5.46,4.87
600,-8.89,-5.42,4.72
610,-9.29,-5.45,4.67
620,-9.65,-5.46,4.81
630,-9.76,-5.43,4.88
640,-9.84,-5.41,4.75
650,-9.83,-5.4,4.66
660,-9.75,-5.42,4.51
670,-9.81,-5.43,4.14
680,-9.9,-5.44,3.93
690,-9.87,-5.28,3.93
700,-9.64,-5.29,4.05
710,-9.22,-5.31,4.15
720,-8.99,-5.63,4.16
730,-8.78,-5.71,4.26
740,-8.43,-5.62,4.34
750,-8.1,-5.49,4.46
760,-7.86,-5.33,4.63
770,-7.55,-5.16,4.67
780,-7.3,-5.06,4.67
790,-7.03,-5.11,4.74
800,-6.71,-5.06,4.86
810,-6.36,-5.14,5.07
820,-5.98,-5.2,5.15
830,-5.67,-5.26,5.35
840,-5.4,-5.32,5.63
850,-5.09,-5.37,5.84
860,-4.82,-5.38,5.94
870,-4.62,-5.4,6.09
880,-4.48,-5.46,6.26
890,-4.28,-5.57,6.28
900,-4.04,-5.74,6.22
910,-4.0,-5.88,6.41
920,-3.88,-5.95,6.51
930,-3.82,-6.12,6.59
940,-3.65,-6.21,6.74
950,-3.36,-6.19,6.95
960,-3.22,-6.32,7.07
970,-2.9,-6.47,7.11
980,-2.7,-6.56,7.03
990,-2.56,-6.54,7.07
1000,-2.51,-6.62,7.09
