timestamp,x,y,z
0,-4.42,-7.67,5.6
10,-4.13,-7.67,5.83
20,-3.78,-7.55,5.69
30,-4.38,-7.73,5.42
40,-4.88,-7.52,5.24
50,-5.26,-7.54,5.49
60,-5.22,-7.59,5.81
70,-5.06,-7.55,5.27
80,-5.28,-7.56,4.92
90,-5.69,-7.48,4.95
100,-5.99,-7.31,4.97
110,-5.92,-7.21,4.89
120,-5.86,-7.15,4.88
130,-6.05,-7.28,4.91
140,-5.9,-7.25,4.7
150,-5.46,-7.34,4.58
160,-5.56,-7.43,4.68
170,-5.9,-7.69,4.81
180,-5.74,-7.28,4.69
190,-5.18,-6.89,5.81
200,-4.88,-6.84,6.66
210,-4.57,-7.0,6.19
220,-3.97,-6.95,5.87
230,-3.51,-6.94,5.97
240,-3.11,-7.03,6.03
250,-2.42,-6.91,6.12
260,-2.31,-7.14,6.03
270,-2.44,-6.84,5.78
280,-2.23,-6.88,5.6
290,-1.52,-6.98,5.31
300,-0.83,-7.03,5.32
310,-0.57,-7.13,5.32
320,0.29,-7.13,5.66
330,0.86,-6.9,5.94
340,1.57,-6.84,6.03
350,2.03,-6.76,6.04
360,2.65,-6.5,6.14
370,3.12,-6.07,6.07
380,3.44,-5.8,6.02
390,3.96,-6.06,5.79
400,4.59,-5.98,5.83
410,4.97,-6.03,5.83
420,5.36,-6.09,5.81
430,5.26,-6.09,5.75
440,5.41,-5.94,6.03
450,5.51,-5.99,6.05
460,5.64,-5.96,6.22
470,5.67,-5.99,6.45
480,5.72,-6.06,6.49
490,5.53,-6.17,6.6
500,5.38,-6.28,6.65
510,5.15,-6.41,6.68
520,4.69,-6.5,6.69
530,4.15,-6.71,6.73
540,3.78,-7.23,6.62
550,3.61,-7.17,6.96
560,2.94,-7.31,7.01
570,2.44,-7.25,6.67
580,1.93,-7.49,6.34
590,1.57,-7.19,5.93
600,1.3,-6.97,6.02
610,0.87,-6.85,6.09
620,0.11,-7.15,6.14
630,-0.81,-7.08,6.23
640,-1.58,-7.19,6.21
650,-1.61,-7.45,6.18
660,-1.59,-7.55,6.12
670,-1.74,-7.51,5.99
680,-2.22,-7.47,5.78
690,-3.01,-7.46,5.85
700,-3.86,-7.17,5.87
710,-4.41,-6.94,5.98
720,-5.23,-7.22,6.39
730,-5.11,-7.19,6.2
740,-5.43,-7.06,6.26
750,-6.13,-6.94,6.55
760,-6.55,-6.81,6.69
770,-6.93,-6.81,6.62
780,-7.82,-6.66,6.21
790,-8.68,-6.44,5.72
800,-8.97,-6.27,6.27
810,-9.1,-6.22,6.37
820,-8.87,-6.32,6.9
830,-8.6,-6.49,6.93
840,-8.04,-6.43,6.96
850,-7.29,-6.5,6.82
860,-6.91,-6.5,6.61
870,-6.87,-6.16,6.41
880,-6.76,-5.9,6.34
890,-6.23,-5.86,6.02
900,-5.67,-5.94,6.06
910,-5.03,-6.04,6.0
920,-4.67,-5.99,6.35
930,-4.13,-5.98,6.46
940,-3.55,-6.14,6.55
950,-3.17,-6.22,6.57
960,-2.88,-6.21,6.62
970,-2.57,-6.23,6.63
980,-2.2,-6.28,6.71
990,-1.96,-6.29,6.77
1000,-1.46,-6.44,6.85
