timestamp,x,y,z
0,-7.23,-7.44,2.85
10,-7.22,-7.21,2.72
20,-7.29,-7.01,2.56
30,-7.5,-6.78,2.32
40,-7.84,-6.57,2.08
50,-8.22,-6.4,1.92
60,-8.5,-6.31,1.81
70,-8.76,-6.34,1.79
80,-8.57,-6.37,1.69
90,-8.19,-6.74,1.68
100,-7.94,-6.39,1.78
110,-7.6,-6.33,2.02
120,-7.25,-6.23,2.32
130,-6.73,-6.22,2.69
140,-6.27,-6.2,2.99
150,-5.63,-6.34,3.12
160,-5.09,-6.49,3.13
170,-4.71,-6.6,3.2
180,-4.31,-6.85,3.26
190,-3.9,-6.93,3.43
200,-3.4,-7.0,3.62
210,-2.96,-7.16,3.86
220,-2.64,-7.26,4.03
230,-2.23,-7.34,4.12
240,-1.71,-7.32,4.26
250,-1.41,-7.3,4.63
260,-1.03,-7.25,5.03
270,-0.65,-7.32,5.25
280,-0.23,-7.4,5.45
290,0.22,-7.48,5.6
300,0.43,-7.58,5.91
310,0.91,-7.7,6.12
320,1.25,-7.75,6.33
330,1.44,-7.77,6.55
340,1.54,-7.69,6.58
350,1.29,-7.33,6.56
360,0.67,-7.14,6.36
370,0.38,-7.18,6.47
380,0.2,-7.41,6.34
390,0.06,-7.85,6.13
400,-0.2,-8.2,6.11
410,-0.44,-8.35,5.94
420,-1.07,-8.46,6.02
430,-1.81,-8.18,5.93
440,-2.1,-8.02,5.85
450,-2.33,-7.95,5.55
460,-2.7,-7.94,5.13
470,-2.95,-7.78,4.65
480,-3.17,-7.61,4.56
490,-3.42,-7.26,4.63
500,-3.75,-6.96,4.69
510,-4.2,-6.67,4.64
520,-4.8,-6.36,4.43
530,-5.46,-5.98,4.3
540,-6.11,-5.6,4.23
550,-6.82,-5.42,4.09
560,-6.97,-5.3,3.88
570,-7.0,-4.97,3.68
580,-7.66,-5.04,3.77
590,-7.84,-4.75,3.49
600,-8.38,-4.74,3.45
610,-8.93,-4.54,3.43
620,-10.05,-4.41,3.75
630,-10.73,-4.42,3.87
640,-11.0,-4.46,4.18
650,-10.69,-4.38,4.19
660,-10.45,-4.25,4.25
670,-10.11,-4.01,3.86
680,-10.18,-4.47,4.03
690,-7.52,-3.81,3.0
700,-12.49,-4.49,4.37
710,-11.16,-3.59,4.26
720,-10.81,-3.78,3.92
730,-10.32,-4.03,4.44
740,-10.17,-3.91,4.65
750,-9.94,-3.94,5.05
760,-9.5,-4.17,5.33
770,-8.98,-4.31,5.35
780,-8.63,-4.67,5.97
790,-8.03,-4.89,6.0
800,-7.84,-4.89,5.98
810,-7.42,-4.95,5.91
820,-7.09,-4.9,5.66
830,-6.9,-4.9,5.58
840,-6.5,-4.92,5.51
850,-6.18,-4.99,5.4
860,-5.96,-5.13,5.31
870,-5.8,-5.17,5.24
880,-5.51,-5.41,5.37
890,-5.28,-5.53,5.26
900,-4.86,-5.57,5.23
910,-4.76,-5.72,5.24
920,-4.39,-5.97,5.08
930,-4.0,-6.15,5.15
940,-3.66,-6.21,5.2
950,-3.5,-6.25,5.37
960,-3.25,-6.42,5.5
970,-2.97,-6.42,5.71
980,-2.78,-6.46,6.13
990,-2.45,-6.51,6.4
1000,-2.03,-6.57,6.66
