timestamp,x,y,z
0,-3.07,-7.69,4.8
10,-3.19,-7.75,4.78
20,-3.27,-7.76,4.74
30,-3.34,-7.78,4.71
40,-3.54,-7.79,4.73
50,-3.82,-7.74,4.7
60,-4.18,-7.72,4.7
70,-4.53,-7.68,4.71
80,-4.75,-7.66,4.8
90,-4.98,-7.77,4.96
100,-5.68,-7.78,4.85
110,-6.72,-7.96,4.62
120,-7.99,-8.47,3.84
130,-8.95,-9.09,3.3
140,-9.22,-9.33,3.52
150,-8.41,-8.85,4.37
160,-7.12,-8.09,5.09
170,-6.12,-7.85,5.72
180,-5.64,-7.5,6.07
190,-5.16,-7.25,5.83
200,-4.92,-7.45,5.25
210,-4.4,-7.71,4.52
220,-4.11,-7.87,3.83
230,-4.12,-8.0,3.56
240,-3.85,-7.85,3.64
250,-3.41,-7.57,3.98
260,-2.75,-7.24,4.64
270,-2.1,-6.84,5.45
280,-1.52,-6.53,5.9
290,-0.57,-6.48,5.85
300,0.52,-6.55,5.7
310,1.11,-6.79,5.38
320,1.56,-6.81,5.26
330,1.93,-6.58,5.22
340,2.34,-6.29,5.34
350,2.94,-6.08,5.43
360,3.63,-6.0,5.7
370,4.31,-6.11,5.97
380,5.03,-6.22,6.1
390,5.61,-6.33,6.05
400,5.79,-6.29,6.08
410,5.91,-6.13,6.03
420,5.99,-6.2,5.91
430,6.08,-6.28,5.85
440,5.83,-6.36,5.83
450,5.43,-6.5,5.99
460,5.2,-6.62,5.87
470,4.54,-6.81,5.94
480,4.12,-6.97,6.08
490,3.75,-7.04,6.45
500,3.48,-7.07,6.93
510,3.69,-7.14,7.36
520,4.06,-7.26,7.68
530,4.21,-7.11,7.55
540,4.01,-6.98,7.04
550,3.53,-6.97,6.36
560,2.72,-7.01,5.8
570,1.82,-7.2,5.89
580,0.89,-7.58,5.85
590,0.08,-8.1,5.96
600,-0.21,-8.61,6.0
610,-0.3,-8.39,6.2
620,-0.97,-8.01,6.29
630,-2.43,-8.02,6.11
640,-3.67,-7.88,5.78
650,-4.75,-7.87,5.64
660,-5.81,-8.23,5.67
670,-5.46,-8.52,5.6
680,-5.72,-8.78,5.74
690,-5.41,-8.7,5.77
700,-5.7,-8.56,5.87
710,-5.72,-7.92,5.95
720,-5.67,-7.66,5.82
730,-5.01,-7.25,5.69
740,-4.12,-7.15,5.8
750,-3.69,-7.24,5.86
760,-3.66,-7.38,5.82
770,-4.01,-7.54,5.94
780,-4.66,-7.74,6.01
790,-5.51,-8.01,6.13
800,-6.1,-8.32,6.42
810,-6.56,-8.65,6.49
820,-6.87,-8.84,6.59
830,-7.13,-8.86,6.59
840,-7.16,-8.69,6.43
850,-6.86,-8.59,6.37
860,-6.39,-8.37,6.49
870,-5.85,-8.33,6.9
880,-5.29,-8.18,7.04
890,-4.73,-8.0,7.06
900,-4.35,-7.92,7.06
910,-4.06,-7.77,6.95
920,-3.82,-7.63,6.75
930,-3.73,-7.45,6.63
940,-3.77,-7.26,6.61
950,-3.36,-7.09,6.53
960,-2.83,-6.99,6.51
970,-2.41,-6.92,6.52
980,-1.64,-6.81,6.47
990,-0.72,-6.62,6.67
1000,0.15,-6.38,6.93
