timestamp,x,y,z
0,-6.83,-7.84,6.2
10,-6.89,-7.74,6.13
20,-7.26,-7.75,6.14
30,-7.15,-7.82,6.02
40,-6.99,-7.82,5.97
50,-6.57,-7.82,5.82
60,-6.17,-7.62,5.61
70,-5.75,-7.35,5.48
80,-5.41,-7.16,5.39
90,-5.07,-6.99,5.23
100,-4.72,-6.98,5.24
110,-4.04,-7.09,5.38
120,-3.4,-7.14,5.37
130,-2.9,-7.3,5.24
140,-2.6,-7.32,4.83
150,-2.83,-7.42,4.65
160,-2.28,-7.24,4.45
170,-1.89,-7.31,4.43
180,-1.45,-7.32,4.3
190,-0.83,-7.3,4.43
200,-0.19,-7.23,4.74
210,0.48,-7.14,5.02
220,0.94,-7.12,5.17
230,1.38,-7.02,5.05
240,1.43,-6.91,4.72
250,1.51,-6.83,4.28
260,1.87,-6.71,4.24
270,2.53,-6.58,4.67
280,3.4,-6.55,5.22
290,4.14,-6.54,5.55
300,4.74,-6.51,5.64
310,4.95,-6.41,5.52
320,4.66,-6.38,5.17
330,4.26,-6.34,4.86
340,3.92,-6.46,4.94
350,3.96,-6.49,4.59
360,3.1,-6.66,4.98
370,2.6,-6.56,5.16
380,2.13,-6.79,5.65
390,1.63,-6.85,5.98
400,1.13,-6.96,6.21
410,0.32,-6.93,6.39
420,-0.37,-6.86,6.45
430,-0.99,-6.98,6.64
440,-1.51,-6.81,6.73
450,-2.11,-6.87,7.02
460,-2.55,-6.74,7.06
470,-3.01,-6.69,7.12
480,-3.43,-6.43,7.46
490,-4.17,-6.12,7.54
500,-5.55,-6.13,7.2
510,-6.15,-6.36,6.69
520,-6.81,-6.68,6.05
530,-7.02,-6.9,5.69
540,-7.74,-7.05,5.6
550,-8.08,-7.1,5.65
560,-8.36,-7.08,5.21
570,-9.24,-7.12,5.0
580,-9.47,-7.39,5.0
590,-10.19,-7.42,4.72
600,-11.03,-7.39,4.82
610,-11.53,-7.48,4.65
620,-11.8,-7.68,4.48
630,-11.99,-7.79,4.49
640,-11.97,-7.77,4.53
650,-11.9,-7.77,4.27
660,-11.53,-7.69,4.02
670,-10.87,-7.53,4.02
680,-9.93,-7.2,4.34
690,-8.93,-6.97,4.5
700,-8.15,-6.74,4.64
710,-7.26,-6.58,4.87
720,-6.5,-6.48,4.92
730,-6.08,-6.46,4.95
740,-5.72,-6.42,5.02
750,-5.46,-6.32,5.26
760,-5.07,-6.33,5.56
770,-4.47,-6.43,5.72
780,-4.0,-6.57,5.98
790,-3.39,-6.63,6.41
800,-2.5,-6.78,6.8
810,-2.02,-6.76,7.06
820,-1.37,-6.66,7.31
830,-1.08,-6.64,7.43
840,-0.76,-6.57,7.19
850,-0.4,-6.51,7.0
860,-0.02,-6.49,6.81
870,0.42,-6.52,6.96
880,1.07,-6.45,7.17
890,1.73,-6.4,7.53
900,2.56,-6.45,7.7
910,3.04,-6.58,7.63
920,3.34,-6.71,7.28
930,3.21,-6.78,6.75
940,2.77,-6.81,6.25
950,2.29,-6.79,5.72
960,2.05,-6.88,5.47
970,1.86,-7.09,5.52
980,1.45,-7.15,5.28
990,1.08,-7.18,5.27
1000,0.7,-7.34,5.28
