timestamp,x,y,z
0,-6.78,-7.58,4.23
10,-6.98,-7.38,4.12
20,-7.08,-7.25,4.01
30,-7.18,-7.3,4.05
40,-7.13,-7.18,4.17
50,-7.12,-7.02,3.91
60,-7.5,-6.73,3.96
70,-7.75,-6.53,3.94
80,-7.31,-6.51,3.65
90,-6.85,-6.57,3.63
100,-6.32,-6.59,3.46
110,-6.05,-6.51,3.5
120,-5.72,-6.57,3.5
130,-5.4,-6.52,3.69
140,-4.84,-6.46,3.76
150,-4.31,-6.65,4.2
160,-3.7,-6.76,4.71
170,-2.94,-7.06,5.16
180,-2.4,-7.02,5.28
190,-2.01,-6.97,5.68
200,-1.74,-6.74,5.71
210,-1.42,-6.83,5.99
220,-0.72,-6.99,6.07
230,-0.01,-7.17,6.3
240,0.61,-7.37,6.43
250,1.36,-7.6,6.57
260,1.96,-7.61,6.88
270,2.55,-7.64,7.07
280,3.04,-7.58,7.21
290,3.36,-7.36,7.24
300,3.56,-7.42,7.12
310,3.9,-7.51,7.36
320,4.21,-7.64,7.64
330,4.34,-7.74,7.86
340,4.15,-7.77,8.07
350,3.91,-7.8,8.06
360,3.41,-7.77,8.04
370,2.75,-7.7,7.81
380,2.03,-7.66,7.61
390,1.35,-7.63,7.33
400,0.79,-7.61,7.12
410,0.24,-7.55,6.92
420,-0.23,-7.41,6.9
430,-0.48,-7.36,6.82
440,-0.63,-7.36,6.78
450,-0.95,-7.29,6.74
460,-1.36,-6.93,6.4
470,-1.8,-7.3,6.17
480,-2.0,-6.76,5.77
490,-2.84,-6.87,5.36
500,-4.06,-6.83,5.43
510,-5.12,-6.38,5.55
520,-5.87,-6.36,5.7
530,-6.07,-6.49,5.71
540,-5.85,-6.36,5.09
550,-6.91,-6.13,4.97
560,-8.51,-5.91,4.77
570,-10.03,-5.79,4.31
580,-11.13,-5.91,4.0
590,-11.32,-6.23,3.66
600,-10.99,-6.71,2.92
610,-9.74,-6.71,-2.52
620,-9.17,-6.31,-0.35
630,-10.09,-6.97,5.04
640,-11.22,-7.81,9.05
650,-10.32,-7.36,8.96
660,-8.88,-6.64,5.24
670,-7.89,-6.14,1.76
680,-7.34,-6.28,0.43
690,-6.32,-6.56,1.57
700,-5.59,-6.87,3.12
710,-5.16,-7.04,4.65
720,-5.23,-7.05,5.27
730,-5.15,-6.9,4.83
740,-5.07,-6.88,4.15
750,-4.27,-6.62,4.21
760,-2.8,-6.97,5.54
770,-2.21,-7.13,6.08
780,-2.26,-7.0,5.67
790,-2.12,-6.99,5.61
800,-2.42,-6.98,5.97
810,-2.2,-6.99,6.1
820,-1.77,-7.27,6.44
830,-1.02,-7.46,6.73
840,-0.44,-7.68,7.13
850,0.45,-7.93,7.76
860,1.3,-8.07,8.11
870,0.46,-7.85,6.73
880,-1.38,-7.36,4.82
890,-2.85,-7.26,3.79
900,-2.05,-6.86,4.86
910,0.07,-7.56,7.15
920,1.0,-8.09,8.54
930,1.25,-8.27,8.83
940,1.17,-7.99,7.9
950,0.79,-7.89,6.83
960,0.31,-7.75,6.34
970,0.44,-7.79,6.29
980,0.59,-8.1,6.9
990,0.56,-8.17,7.12
1000,0.12,-8.14,6.9
