timestamp,x,y,z
0,-2.7,-8.28,6.26
10,-3.13,-8.35,6.25
20,-3.42,-8.32,6.42
30,-3.28,-8.36,6.4
40,-3.07,-8.42,6.41
50,-2.93,-8.49,7.13
60,-2.76,-8.28,5.98
70,-2.57,-8.19,6.34
80,-2.62,-8.16,6.37
90,-2.65,-8.2,6.15
100,-3.04,-8.2,6.35
110,-3.05,-8.14,6.33
120,-2.76,-8.22,6.03
130,-2.81,-8.21,5.93
140,-3.18,-8.09,5.93
150,-3.23,-7.88,6.02
160,-3.41,-7.63,5.96
170,-3.46,-7.47,5.87
180,-3.41,-7.33,5.86
190,-3.28,-7.2,5.8
200,-3.21,-7.07,5.81
210,-3.15,-7.05,5.8
220,-2.92,-7.05,5.65
230,-2.55,-7.1,5.59
240,-1.87,-7.09,5.45
250,-1.1,-7.03,5.43
260,-0.43,-6.99,5.53
270,0.45,-6.83,5.52
280,1.33,-6.57,5.53
290,2.35,-6.34,5.56
300,3.35,-6.06,5.75
310,4.03,-5.75,5.88
320,4.8,-5.56,5.97
330,5.63,-5.34,5.99
340,6.28,-5.13,6.16
350,6.93,-4.93,6.07
360,7.27,-4.72,5.94
370,7.63,-4.5,5.67
380,7.69,-4.19,5.74
390,8.04,-3.85,5.63
400,8.27,-3.92,5.54
410,8.42,-4.07,5.7
420,8.59,-4.34,5.88
430,8.53,-4.72,5.91
440,8.12,-5.0,5.91
450,7.31,-5.34,5.94
460,6.39,-5.6,5.83
470,5.59,-5.92,5.84
480,4.9,-6.29,6.89
490,4.95,-6.22,4.91
500,4.09,-6.34,5.96
510,3.74,-6.43,6.22
520,2.97,-6.62,6.2
530,1.96,-6.63,6.4
540,1.05,-6.74,6.28
550,0.54,-6.61,6.32
560,-0.02,-6.25,6.69
570,-0.68,-6.28,6.81
580,-1.0,-6.71,7.13
590,-0.7,-7.11,7.13
600,-0.18,-7.27,7.09
610,-0.25,-7.18,7.4
620,-0.74,-6.96,7.62
630,-1.35,-6.59,7.65
640,-1.84,-6.35,7.67
650,-2.37,-6.17,7.78
660,-3.42,-5.81,8.12
670,-4.05,-5.6,8.26
680,-4.43,-5.61,8.26
690,-4.83,-5.75,8.23
700,-5.24,-6.0,8.32
710,-5.73,-6.12,8.51
720,-6.27,-6.22,8.85
730,-6.61,-6.49,9.28
740,-6.95,-6.46,9.47
750,-7.26,-6.79,9.49
760,-7.08,-6.73,9.58
770,-6.46,-6.56,9.62
780,-5.64,-6.43,9.4
790,-5.06,-6.56,9.23
800,-4.53,-6.53,9.14
810,-4.0,-6.29,8.83
820,-3.72,-6.05,8.56
830,-3.43,-5.79,8.33
840,-3.09,-5.55,8.19
850,-2.52,-5.32,8.12
860,-1.9,-5.44,7.97
870,-1.57,-5.54,7.62
880,-1.15,-5.76,7.45
890,-0.53,-5.72,7.44
900,-0.24,-5.49,7.29
910,-0.38,-5.36,6.91
920,-0.56,-5.24,6.34
930,-0.68,-5.3,6.0
940,-0.49,-5.52,6.08
950,0.15,-5.72,6.61
960,1.51,-5.98,7.95
970,2.56,-6.03,7.77
980,3.55,-6.24,8.73
990,4.25,-6.42,9.45
1000,4.55,-6.63,9.34
