timestamp,x,y,z
0,-5.2,-8.57,4.82
10,-5.17,-8.63,4.77
20,-5.17,-8.67,4.74
30,-5.11,-8.59,4.65
40,-4.91,-8.43,4.58
50,-4.71,-8.37,4.7
60,-4.38,-8.22,4.75
70,-4.09,-8.22,4.9
80,-3.72,-8.26,5.04
90,-3.3,-8.2,4.96
100,-2.92,-8.26,4.88
110,-2.4,-8.24,4.74
120,-2.05,-8.13,4.71
130,-1.44,-7.92,4.75
140,-1.07,-7.76,4.79
150,-0.56,-7.6,4.77
160,-0.03,-7.58,4.67
170,0.38,-7.48,4.64
180,0.86,-7.41,4.65
190,1.3,-7.3,4.6
200,1.82,-7.22,4.7
210,2.25,-7.09,4.81
220,2.75,-6.92,4.93
230,3.22,-6.8,5.09
240,3.69,-6.69,5.05
250,4.28,-6.56,5.07
260,4.73,-6.56,5.13
270,5.29,-6.5,5.3
280,5.51,-6.28,5.42
290,5.91,-6.02,5.76
300,5.77,-5.98,5.7
310,6.02,-5.88,5.56
320,5.64,-5.79,5.39
330,4.96,-5.8,5.33
340,4.57,-5.83,5.18
350,4.28,-5.93,5.08
360,4.08,-6.06,5.05
370,3.91,-6.21,5.21
380,3.49,-6.49,5.5
390,3.18,-6.63,5.71
400,2.9,-6.68,5.99
410,2.32,-7.04,6.24
420,1.58,-7.23,6.48
430,1.19,-7.47,6.64
440,0.45,-7.55,6.81
450,0.14,-7.69,6.91
460,0.08,-7.82,7.01
470,0.13,-7.82,7.29
480,-0.11,-7.64,7.51
490,-0.4,-7.77,7.58
500,-0.57,-7.73,7.9
510,-0.95,-7.68,8.33
520,-1.51,-7.67,8.45
530,-2.01,-7.53,8.31
540,-2.68,-7.46,8.4
550,-3.91,-7.3,8.25
560,-5.11,-7.3,8.08
570,-6.06,-7.6,7.76
580,-6.39,-8.11,7.45
590,-6.72,-8.3,7.1
600,-7.61,-8.03,6.97
610,-7.96,-7.75,7.05
620,-7.92,-7.43,7.32
630,-7.63,-7.07,7.53
640,-7.33,-7.02,7.36
650,-7.06,-7.01,7.16
660,-6.65,-7.09,6.9
670,-6.39,-7.12,6.68
680,-6.27,-7.25,6.45
690,-5.96,-7.19,6.27
700,-5.5,-7.09,6.37
710,-5.0,-6.96,6.4
720,-4.39,-6.78,6.47
730,-3.93,-6.71,6.78
740,-3.2,-6.57,7.09
750,-2.6,-6.36,7.37
760,-2.09,-6.36,7.9
770,-1.67,-6.33,8.19
780,-1.28,-6.24,8.29
790,-0.97,-6.24,8.26
800,-0.64,-6.33,8.11
810,-0.29,-6.5,7.99
820,0.19,-6.62,7.86
830,0.76,-6.79,7.83
840,1.47,-6.98,7.74
850,2.12,-7.18,7.71
860,2.72,-7.15,7.48
870,3.07,-7.12,7.23
880,3.31,-7.08,6.9
890,3.64,-6.95,6.59
900,3.62,-6.81,6.32
910,3.8,-6.67,6.09
920,4.05,-6.77,5.83
930,4.21,-6.79,5.84
940,4.2,-6.66,5.57
950,4.23,-6.74,5.48
960,4.08,-6.61,5.41
970,4.01,-6.59,5.38
980,3.6,-6.62,5.51
990,3.64,-6.53,5.39
1000,3.45,-6.79,5.42
