timestamp,x,y,z
0,-3.31,-8.81,6.26
10,-4.19,-8.66,6.4
20,-4.49,-8.58,6.27
30,-4.77,-8.61,6.06
40,-4.82,-8.51,5.94
50,-4.88,-8.46,6.01
60,-4.62,-8.3,6.14
70,-4.4,-8.36,6.41
80,-4.03,-8.33,6.56
90,-3.66,-8.06,6.77
100,-3.62,-8.0,6.59
110,-3.45,-7.81,6.31
120,-3.28,-7.61,5.94
130,-3.01,-7.47,5.47
140,-2.59,-7.51,5.26
150,-1.97,-7.46,5.18
160,-1.45,-7.45,5.27
170,-0.93,-7.43,5.36
180,-0.32,-7.32,5.49
190,0.32,-7.23,5.67
200,0.85,-7.12,5.76
210,1.37,-7.0,5.93
220,1.73,-6.86,5.83
230,2.11,-6.9,5.68
240,2.48,-6.89,5.41
250,3.0,-6.89,5.37
260,3.31,-6.78,5.51
270,3.58,-6.61,5.68
280,3.74,-6.38,5.67
290,4.14,-6.26,5.61
300,4.4,-6.25,5.51
310,4.69,-6.3,5.38
320,5.02,-6.4,5.37
330,5.27,-6.49,5.37
340,5.66,-6.49,5.41
350,5.94,-6.32,5.36
360,5.96,-6.4,5.43
370,6.52,-6.24,5.04
380,7.16,-6.25,4.94
390,7.35,-6.2,5.06
400,7.67,-6.19,4.96
410,7.82,-6.28,4.97
420,7.94,-6.3,4.81
430,7.97,-6.28,4.75
440,8.03,-6.32,4.82
450,7.95,-6.31,5.05
460,7.62,-6.35,5.5
470,7.26,-6.35,5.91
480,6.74,-6.36,6.12
490,6.12,-6.38,6.15
500,5.45,-6.46,6.22
510,4.81,-6.48,6.22
520,4.26,-6.57,6.28
530,3.87,-6.63,6.37
540,3.65,-6.69,6.4
550,3.02,-6.66,6.54
560,2.09,-6.72,6.88
570,1.4,-6.73,7.04
580,1.01,-6.82,7.04
590,0.91,-7.05,7.42
600,1.09,-7.05,7.99
610,1.4,-7.16,8.48
620,1.09,-6.9,9.14
630,-0.13,-6.31,9.8
640,-1.52,-5.67,10.2
650,-2.8,-5.28,10.17
660,-3.82,-5.12,9.71
670,-4.24,-5.43,9.08
680,-4.26,-5.71,8.18
690,-4.28,-6.42,8.32
700,-3.94,-6.49,8.57
710,-3.88,-6.39,9.09
720,-4.36,-6.02,9.71
730,-4.64,-5.68,9.86
740,-4.6,-5.43,9.67
750,-4.68,-5.43,9.32
760,-4.84,-5.81,9.21
770,-4.6,-5.84,8.91
780,-4.18,-5.76,8.78
790,-3.83,-5.74,8.62
800,-4.05,-6.29,8.27
810,-3.89,-6.53,8.12
820,-3.16,-6.21,8.26
830,-2.52,-6.13,8.21
840,-1.99,-6.09,8.05
850,-1.65,-6.0,7.94
860,-1.18,-6.02,7.79
870,-0.67,-6.19,7.53
880,-0.22,-6.35,7.25
890,0.09,-6.48,7.12
900,0.54,-6.49,6.91
910,0.94,-6.53,7.09
920,1.15,-6.44,7.38
930,1.29,-6.27,7.49
940,1.79,-6.05,7.49
950,2.3,-5.87,7.39
960,2.57,-5.79,7.33
970,2.94,-5.73,7.27
980,3.36,-5.88,7.3
990,3.85,-6.06,7.06
1000,4.43,-6.32,6.77
