timestamp,x,y,z
0,-6.84,-8.41,4.19
10,-6.72,-8.24,4.28
20,-6.45,-8.01,4.55
30,-6.05,-7.65,4.92
40,-5.43,-7.46,5.21
50,-4.72,-7.42,5.5
60,-3.97,-7.33,5.64
70,-3.37,-7.28,5.62
80,-2.77,-7.26,5.64
90,-2.29,-7.15,5.74
100,-1.61,-7.05,5.83
110,-1.1,-7.02,6.1
120,-0.68,-6.97,6.22
130,-0.05,-6.98,6.17
140,0.45,-6.96,6.24
150,0.97,-6.94,6.19
160,1.65,-6.98,6.11
170,2.31,-6.86,6.15
180,2.96,-6.8,6.23
190,3.58,-6.71,6.3
200,4.19,-6.64,6.14
210,4.69,-6.65,5.85
220,5.01,-6.62,5.61
230,5.7,-6.58,5.4
240,6.05,-6.54,5.22
250,6.16,-6.56,5.23
260,6.16,-6.25,5.18
270,6.11,-6.22,5.19
280,5.94,-6.2,5.04
290,5.76,-6.23,4.98
300,5.55,-6.37,4.85
310,5.08,-6.5,4.87
320,4.73,-6.63,4.95
330,4.35,-6.64,5.13
340,4.02,-6.73,5.37
350,3.66,-6.79,5.63
360,3.27,-6.79,5.85
370,2.86,-6.89,5.95
380,2.29,-6.96,6.02
390,2.04,-7.08,6.11
400,1.78,-7.15,6.24
410,1.41,-7.38,6.17
420,0.82,-7.24,6.21
430,0.26,-7.23,6.26
440,-0.37,-7.32,6.34
450,-0.86,-7.3,6.56
460,-1.36,-7.39,6.72
470,-1.69,-7.47,6.62
480,-2.22,-7.46,6.58
490,-2.86,-7.4,6.55
500,-3.78,-7.65,6.48
510,-4.6,-7.57,6.16
520,-5.77,-7.75,5.94
530,-6.25,-8.05,5.84
540,-6.27,-7.99,6.09
550,-6.34,-7.99,6.06
560,-6.71,-7.84,5.83
570,-7.26,-7.68,5.75
580,-8.09,-7.56,5.69
590,-8.68,-7.63,5.52
600,-8.8,-7.81,5.49
610,-8.71,-7.98,5.54
620,-8.4,-7.92,5.7
630,-8.07,-7.91,5.68
640,-7.69,-7.79,5.76
650,-7.17,-7.73,5.68
660,-6.56,-7.66,5.54
670,-6.18,-7.53,5.46
680,-5.75,-7.42,5.28
690,-5.56,-7.37,5.13
700,-5.23,-7.25,5.0
710,-4.81,-7.23,5.05
720,-4.4,-7.25,5.12
730,-3.9,-7.31,5.16
740,-3.37,-7.36,5.32
750,-2.82,-7.41,5.49
760,-2.21,-7.43,5.72
770,-1.68,-7.39,5.82
780,-1.29,-7.37,5.88
790,-0.92,-7.3,5.92
800,-0.51,-7.25,6.05
810,0.06,-7.27,6.18
820,0.62,-7.3,6.23
830,1.18,-7.31,6.23
840,1.66,-7.39,6.18
850,1.98,-7.44,6.13
860,2.17,-7.45,6.0
870,2.16,-7.4,5.94
880,2.22,-7.36,5.89
890,2.49,-7.45,5.9
900,2.7,-7.47,5.91
910,2.84,-7.41,6.02
920,3.01,-7.43,5.99
930,3.14,-7.44,5.97
940,3.17,-7.43,5.9
950,3.12,-7.49,5.77
960,3.04,-7.5,5.71
970,2.95,-7.61,5.7
980,2.92,-7.71,5.72
990,2.8,-7.78,5.84
1000,2.7,-7.79,5.8
