timestamp,x,y,z
0,-2.74,-9.61,5.51
10,-2.99,-9.63,5.55
20,-2.89,-9.55,5.55
30,-2.88,-9.45,5.47
40,-2.75,-9.44,5.34
50,-2.63,-9.39,5.22
60,-2.47,-9.31,5.1
70,-2.22,-9.21,5.11
80,-2.08,-9.11,5.13
90,-1.96,-8.98,5.11
100,-1.9,-8.93,4.96
110,-1.74,-8.86,4.89
120,-1.37,-8.8,4.8
130,-0.99,-8.73,4.65
140,-0.66,-8.64,4.64
150,-0.26,-8.54,4.84
160,0.01,-8.41,4.85
170,0.21,-8.29,4.98
180,0.35,-8.29,4.98
190,0.58,-8.19,4.64
200,0.71,-8.17,4.51
210,1.02,-8.03,4.41
220,1.56,-7.77,4.27
230,1.99,-7.5,4.34
240,2.93,-7.13,4.14
250,3.82,-6.75,4.46
260,4.49,-6.39,4.58
270,5.2,-6.18,4.42
280,5.56,-6.02,4.43
290,5.79,-5.87,4.42
300,6.57,-5.87,4.26
310,7.05,-6.04,4.31
320,7.33,-6.15,4.49
330,7.73,-6.06,4.76
340,7.92,-5.97,4.84
350,8.3,-5.77,4.73
360,8.56,-5.46,4.66
370,8.52,-5.25,4.56
380,8.26,-5.23,4.72
390,7.7,-5.43,4.99
400,7.14,-5.75,5.24
410,6.54,-6.16,5.29
420,5.81,-6.59,5.43
430,5.25,-6.81,5.56
440,5.01,-7.12,5.42
450,4.63,-7.49,5.28
460,4.65,-7.61,5.23
470,4.9,-7.71,5.04
480,4.73,-7.64,5.02
490,4.15,-7.55,5.17
500,3.27,-7.62,5.29
510,2.59,-7.32,5.64
520,2.03,-7.58,5.77
530,1.8,-7.79,5.75
540,1.84,-7.98,5.71
550,1.97,-7.97,5.66
560,1.49,-7.9,5.84
570,0.59,-7.84,5.9
580,-0.62,-7.71,6.07
590,-1.8,-7.6,6.19
600,-2.25,-7.66,6.18
610,-2.39,-7.81,6.19
620,-2.1,-7.92,6.08
630,-1.97,-8.06,6.08
640,-2.57,-8.2,6.26
650,-3.3,-8.03,6.38
660,-3.83,-8.09,6.48
670,-4.29,-8.13,6.54
680,-4.47,-8.01,6.54
690,-4.51,-7.97,6.44
700,-4.52,-7.97,6.45
710,-4.68,-7.9,6.59
720,-4.9,-7.85,6.66
730,-4.99,-7.87,6.65
740,-4.98,-7.97,6.78
750,-4.81,-8.09,6.8
760,-4.57,-8.38,6.85
770,-4.4,-8.49,6.96
780,-4.16,-8.53,7.12
790,-3.89,-8.51,7.25
800,-3.49,-8.43,7.29
810,-3.08,-8.37,7.19
820,-2.78,-8.34,7.05
830,-2.46,-8.18,6.93
840,-2.13,-8.05,6.72
850,-1.78,-7.98,6.5
860,-1.54,-7.91,6.31
870,-1.33,-7.82,6.26
880,-1.01,-7.76,6.29
890,-0.48,-7.8,6.27
900,-0.0,-7.82,6.4
910,0.51,-7.83,6.5
920,1.02,-7.67,6.44
930,1.37,-7.53,6.64
940,1.69,-7.38,6.66
950,1.86,-7.25,6.68
960,1.98,-7.15,6.62
970,2.12,-7.23,6.44
980,2.5,-7.25,6.23
990,2.99,-7.33,6.03
1000,3.14,-7.36,5.97
