timestamp,x,y,z
0,-8.13,-5.84,3.59
10,-8.4,-5.89,3.5
20,-8.61,-5.91,3.34
30,-8.81,-5.83,3.23
40,-9.02,-5.66,3.15
50,-9.31,-5.5,3.17
60,-9.57,-5.37,3.03
70,-9.65,-5.24,2.91
80,-9.62,-5.14,2.74
90,-9.58,-5.29,2.49
100,-9.58,-5.39,2.05
110,-9.56,-5.41,1.46
120,-9.62,-5.23,0.92
130,-9.73,-5.03,0.84
140,-9.26,-4.88,1.24
150,-9.03,-4.88,2.01
160,-8.6,-4.95,2.88
170,-8.1,-4.99,3.5
180,-7.71,-5.31,3.86
190,-7.02,-5.42,3.79
200,-6.52,-5.64,3.71
210,-6.17,-5.62,3.57
220,-5.71,-5.45,3.87
230,-5.32,-5.34,4.45
240,-4.78,-5.29,5.33
250,-4.33,-5.35,6.12
260,-3.73,-5.41,6.81
270,-3.16,-5.63,7.23
280,-2.61,-5.86,7.38
290,-2.15,-5.96,7.39
300,-1.66,-5.96,7.42
310,-1.14,-5.96,7.42
320,-0.84,-5.89,7.48
330,-0.46,-5.84,7.78
340,0.02,-5.9,8.05
350,0.35,-6.01,8.28
360,0.78,-6.11,8.46
370,1.02,-6.21,8.59
380,1.06,-6.09,8.7
390,1.13,-6.0,8.78
400,0.96,-5.88,8.78
410,0.64,-5.83,8.52
420,0.24,-5.82,8.02
430,-0.21,-5.68,7.46
440,-0.66,-5.49,7.0
450,-1.23,-5.43,6.55
460,-1.77,-5.37,6.26
470,-1.95,-5.43,6.18
480,-2.35,-5.53,6.26
490,-3.14,-5.6,6.26
500,-3.95,-5.61,6.2
510,-4.46,-5.56,6.18
520,-4.75,-5.7,5.99
530,-5.31,-5.75,5.71
540,-5.91,-5.65,5.67
550,-6.37,-5.62,5.43
560,-7.0,-5.4,5.15
570,-7.42,-5.03,4.64
580,-8.14,-4.69,4.24
590,-8.71,-4.54,3.82
600,-9.17,-4.51,3.91
610,-9.58,-4.48,3.79
620,-9.8,-4.5,3.45
630,-9.82,-4.5,3.18
640,-9.67,-4.52,2.87
650,-9.61,-4.35,2.68
660,-9.73,-3.94,2.44
670,-9.93,-3.51,2.38
680,-10.1,-3.34,2.58
690,-10.21,-3.5,2.77
700,-10.31,-3.65,2.74
710,-10.49,-3.79,2.6
720,-10.51,-4.0,2.43
730,-10.56,-4.22,2.29
740,-10.77,-4.38,2.36
750,-10.74,-4.38,2.35
760,-10.52,-4.38,2.29
770,-10.14,-4.52,2.38
780,-9.88,-4.75,2.44
790,-9.59,-4.93,2.32
800,-9.15,-5.12,2.07
810,-8.66,-5.47,2.2
820,-8.78,-5.56,2.74
830,-8.61,-5.77,3.78
840,-8.37,-5.64,4.72
850,-7.85,-5.48,5.52
860,-7.07,-5.32,5.91
870,-6.18,-5.5,6.24
880,-5.44,-5.54,6.51
890,-4.72,-5.53,6.67
900,-4.26,-5.66,6.6
910,-3.81,-5.85,6.67
920,-3.43,-5.91,6.8
930,-3.17,-6.0,6.96
940,-2.87,-6.01,6.92
950,-2.62,-6.06,7.04
960,-2.36,-6.09,7.02
970,-1.98,-6.12,6.92
980,-1.64,-6.22,6.96
990,-1.32,-6.29,6.99
1000,-1.16,-6.43,7.09
