timestamp,x,y,z
0,-3.05,-7.55,4.21
10,-3.27,-7.61,4.28
20,-3.42,-7.57,4.32
30,-3.65,-7.59,4.35
40,-3.9,-7.53,4.42
50,-4.06,-7.45,4.33
60,-4.3,-7.35,4.43
70,-4.6,-7.26,4.52
80,-5.03,-7.18,4.65
90,-5.47,-7.14,4.87
100,-5.88,-7.33,4.95
110,-6.31,-7.81,5.05
120,-7.05,-8.03,5.14
130,-7.89,-8.11,4.94
140,-8.46,-8.14,4.84
150,-8.7,-8.14,5.05
160,-8.9,-7.96,5.06
170,-8.79,-7.86,5.08
180,-8.41,-7.82,5.17
190,-8.05,-7.84,5.19
200,-7.69,-7.76,5.15
210,-7.16,-7.65,5.06
220,-6.67,-7.71,4.84
230,-6.35,-7.69,4.66
240,-5.91,-7.43,4.44
250,-5.57,-7.09,4.33
260,-5.06,-6.76,4.32
270,-4.25,-6.52,4.29
280,-3.42,-6.39,4.44
290,-2.57,-6.18,4.57
300,-1.57,-5.99,4.7
310,-1.08,-5.91,5.0
320,-0.33,-5.7,5.16
330,0.42,-5.65,5.3
340,1.02,-5.52,5.54
350,1.51,-5.39,5.84
360,1.97,-5.21,6.14
370,2.49,-5.14,6.4
380,2.89,-5.06,6.81
390,3.51,-5.14,7.13
400,3.98,-5.18,7.42
410,4.16,-5.15,7.86
420,4.45,-5.19,7.99
430,4.6,-5.09,8.08
440,4.92,-5.09,8.12
450,4.59,-5.09,8.36
460,4.47,-4.92,8.8
470,4.13,-4.75,9.32
480,3.83,-4.61,9.39
490,3.44,-4.81,9.15
500,2.94,-5.17,8.65
510,2.41,-5.54,8.21
520,1.75,-5.84,7.71
530,0.94,-6.02,7.55
540,-0.14,-6.16,7.25
550,-0.58,-6.37,7.11
560,-0.92,-6.35,7.22
570,-1.51,-6.4,7.18
580,-1.89,-6.54,6.97
590,-2.48,-6.52,6.72
600,-3.27,-6.51,6.37
610,-3.92,-6.47,5.95
620,-4.76,-6.2,5.75
630,-5.76,-6.03,5.65
640,-6.63,-5.78,5.69
650,-7.68,-5.48,5.84
660,-8.33,-5.23,5.87
670,-9.13,-5.16,5.88
680,-9.59,-5.21,5.82
690,-9.87,-5.3,5.55
700,-10.29,-5.38,5.35
710,-10.54,-5.32,4.83
720,-10.98,-5.25,4.59
730,-11.06,-5.26,4.42
740,-10.79,-5.44,4.66
750,-10.3,-5.62,5.18
760,-9.94,-5.76,5.51
770,-9.46,-5.89,5.7
780,-9.31,-5.89,5.79
790,-8.97,-5.75,5.68
800,-8.47,-5.54,5.7
810,-7.93,-5.37,5.64
820,-7.27,-5.22,5.55
830,-6.73,-5.04,5.55
840,-6.26,-5.08,5.8
850,-5.82,-5.15,6.0
860,-5.45,-5.32,6.29
870,-5.34,-5.33,6.39
880,-5.05,-5.05,6.39
890,-4.59,-4.88,6.51
900,-4.02,-4.65,6.52
910,-3.39,-4.57,6.74
920,-2.89,-4.64,7.13
930,-2.39,-4.7,7.54
940,-1.95,-4.87,7.95
950,-1.64,-5.07,8.32
960,-1.39,-5.27,8.37
970,-1.18,-5.4,8.35
980,-0.92,-5.51,8.36
990,-0.86,-5.62,8.24
1000,-0.97,-5.69,8.05
