timestamp,x,y,z
0,-4.13,-8.14,3.33
10,-4.71,-8.18,3.46
20,-5.31,-8.08,3.63
30,-5.82,-7.97,3.72
40,-6.26,-7.9,3.73
50,-6.94,-7.86,3.92
60,-7.63,-7.69,3.9
70,-7.94,-7.49,4.08
80,-8.12,-7.34,4.43
90,-8.15,-7.24,4.71
100,-8.22,-7.3,4.96
110,-8.2,-7.47,5.01
120,-8.32,-7.59,4.83
130,-8.48,-7.4,4.6
140,-8.63,-7.11,4.4
150,-8.58,-6.85,4.03
160,-8.06,-6.64,3.81
170,-7.28,-6.59,3.82
180,-6.57,-6.52,3.84
190,-6.02,-6.52,3.95
200,-5.55,-6.54,4.0
210,-5.15,-6.45,3.96
220,-4.64,-6.39,3.99
230,-4.07,-6.39,4.15
240,-3.34,-6.43,4.36
250,-2.58,-6.39,4.6
260,-1.87,-6.43,5.05
270,-0.98,-6.28,5.53
280,-0.23,-6.01,5.89
290,0.51,-5.69,6.29
300,1.37,-5.46,6.69
310,2.07,-5.25,7.08
320,2.64,-5.17,7.83
330,2.94,-5.13,8.31
340,3.56,-5.01,8.66
350,3.98,-4.8,8.58
360,3.8,-4.53,8.05
370,4.25,-4.01,7.56
380,4.49,-3.87,8.31
390,4.75,-4.4,9.25
400,4.75,-5.42,9.98
410,4.41,-5.87,9.98
420,4.27,-6.19,9.46
430,3.65,-6.02,8.72
440,2.83,-5.73,7.81
450,2.29,-5.7,7.1
460,1.7,-5.6,7.3
470,1.12,-5.73,7.55
480,0.1,-5.79,7.78
490,-1.34,-5.81,7.84
500,-2.6,-5.92,7.6
510,-3.99,-5.99,7.09
520,-5.41,-5.9,6.49
530,-6.6,-5.78,5.81
540,-7.51,-5.76,5.25
550,-8.06,-5.54,4.88
560,-8.76,-5.48,4.81
570,-9.34,-5.47,4.85
580,-9.81,-5.49,5.2
590,-10.2,-5.43,5.28
600,-10.56,-5.4,5.3
610,-11.09,-5.4,5.25
620,-11.42,-5.42,4.96
630,-11.74,-5.46,4.78
640,-11.86,-5.39,4.51
650,-12.01,-5.15,4.29
660,-12.04,-4.86,3.87
670,-11.69,-4.6,3.41
680,-11.47,-4.66,3.26
690,-10.85,-4.72,3.31
700,-10.09,-4.73,3.41
710,-9.49,-4.8,3.81
720,-8.81,-4.84,4.15
730,-8.1,-4.89,4.15
740,-7.48,-4.92,4.05
750,-7.23,-4.75,3.7
760,-6.92,-4.59,3.51
770,-6.37,-4.56,3.65
780,-5.89,-4.66,4.12
790,-5.51,-4.91,4.84
800,-5.23,-5.25,5.59
810,-4.59,-5.71,6.11
820,-4.35,-6.21,6.62
830,-4.13,-6.61,6.87
840,-4.22,-6.9,7.06
850,-4.58,-6.9,7.08
860,-4.7,-6.78,6.87
870,-4.48,-6.75,6.49
880,-3.94,-6.72,6.3
890,-3.42,-6.7,6.34
900,-3.21,-6.8,6.61
910,-2.88,-6.97,7.06
920,-2.77,-7.16,7.41
930,-2.73,-7.29,7.64
940,-2.77,-7.28,7.68
950,-2.89,-7.29,7.61
960,-3.06,-7.33,7.37
970,-3.19,-7.12,7.09
980,-3.12,-7.1,6.82
990,-3.08,-7.17,6.64
1000,-3.05,-7.19,6.52
