timestamp,x,y,z
0,-7.56,-7.39,4.08
10,-7.39,-7.32,4.09
20,-7.08,-7.06,3.9
30,-6.73,-6.92,4.04
40,-6.47,-6.84,4.36
50,-6.32,-6.32,4.67
60,-5.92,-6.29,4.63
70,-5.79,-6.09,4.79
80,-5.58,-6.06,4.64
90,-5.36,-6.0,4.47
100,-5.15,-6.03,4.4
110,-4.97,-6.13,4.47
120,-4.39,-6.15,4.74
130,-3.8,-6.25,5.09
140,-2.95,-6.22,5.41
150,-2.46,-6.24,5.76
160,-1.75,-6.36,5.95
170,-0.96,-6.55,6.08
180,-0.48,-6.6,6.22
190,-0.18,-6.67,6.26
200,0.19,-6.82,6.47
210,0.7,-6.82,6.62
220,0.99,-6.87,6.82
230,1.21,-6.91,7.12
240,1.64,-7.0,7.35
250,2.02,-7.15,7.53
260,2.47,-7.29,7.75
270,2.75,-7.4,7.81
280,3.06,-7.41,7.66
290,3.04,-7.31,7.62
300,3.04,-7.26,7.74
310,3.19,-7.4,7.71
320,2.99,-7.45,7.59
330,2.73,-7.3,7.58
340,2.51,-7.45,7.7
350,2.3,-7.66,7.83
360,2.01,-7.79,7.75
370,1.56,-7.71,7.68
380,1.03,-7.41,7.39
390,0.63,-7.22,7.06
400,0.05,-6.81,6.84
410,-0.45,-6.57,6.59
420,-0.95,-6.35,6.49
430,-1.36,-6.56,6.24
440,-1.63,-6.54,6.38
450,-1.65,-6.59,6.45
460,-2.12,-6.51,6.58
470,-2.97,-6.33,6.57
480,-3.62,-6.13,6.58
490,-4.09,-6.14,6.56
500,-4.28,-6.23,6.5
510,-4.71,-6.14,6.43
520,-5.34,-5.92,6.12
530,-5.92,-5.77,6.01
540,-6.48,-5.51,6.02
550,-7.04,-5.29,5.89
560,-7.31,-5.2,6.03
570,-7.59,-5.37,6.2
580,-7.6,-5.42,6.23
590,-7.78,-5.42,6.42
600,-8.03,-5.42,6.46
610,-8.11,-5.27,6.45
620,-8.24,-5.11,6.3
630,-8.48,-4.94,6.21
640,-8.71,-4.81,6.17
650,-8.72,-4.82,6.06
660,-8.53,-4.91,5.91
670,-8.21,-4.97,5.93
680,-7.77,-4.96,5.95
690,-7.36,-4.98,5.86
700,-7.12,-4.98,5.92
710,-6.92,-4.87,5.83
720,-6.7,-4.8,5.83
730,-6.55,-4.73,5.77
740,-6.29,-4.76,5.85
750,-5.94,-4.89,5.91
760,-5.43,-4.97,5.9
770,-5.04,-5.06,5.99
780,-4.85,-5.18,6.17
790,-4.54,-5.26,6.25
800,-4.1,-5.42,6.29
810,-3.81,-5.55,6.33
820,-3.69,-5.66,6.17
830,-3.48,-5.81,6.11
840,-3.24,-6.05,6.16
850,-2.94,-6.21,6.17
860,-2.7,-6.39,6.35
870,-2.35,-6.52,6.45
880,-2.12,-6.74,6.67
890,-1.58,-6.73,6.69
900,-1.42,-6.86,6.85
910,-1.19,-6.85,6.99
920,-0.98,-6.78,7.18
930,-0.79,-6.97,7.32
940,-0.51,-7.0,7.42
950,-0.34,-7.11,7.64
960,-0.33,-7.21,7.78
970,-0.31,-7.23,7.76
980,-0.38,-7.28,7.67
990,-0.58,-7.31,7.55
1000,-0.54,-7.34,7.47
