timestamp,x,y,z
0,0.17,-8.44,5.39
10,0.05,-8.55,5.33
20,-0.23,-8.69,5.47
30,-0.29,-8.57,5.45
40,-0.43,-8.69,5.58
50,-0.75,-8.66,5.56
60,-1.18,-8.76,5.59
70,-1.67,-8.88,5.63
80,-1.97,-9.11,5.67
90,-1.91,-9.37,5.85
100,-1.79,-9.61,6.03
110,-1.72,-9.75,6.21
120,-1.85,-9.78,6.17
130,-2.05,-9.75,6.11
140,-2.14,-9.66,5.97
150,-2.19,-9.5,5.77
160,-2.18,-9.34,5.61
170,-2.2,-9.09,5.49
180,-2.21,-8.9,5.32
190,-2.26,-8.73,5.18
200,-2.32,-8.53,5.12
210,-2.35,-8.38,5.08
220,-2.38,-8.26,5.04
230,-2.36,-8.14,5.01
240,-2.4,-8.1,5.04
250,-2.22,-8.01,5.18
260,-1.95,-7.98,5.21
270,-1.88,-8.14,5.3
280,-1.66,-8.18,5.23
290,-1.33,-8.2,5.17
300,-1.01,-8.23,5.19
310,-0.56,-8.19,5.19
320,-0.15,-8.13,5.32
330,0.38,-7.97,5.24
340,0.9,-7.84,5.15
350,1.26,-7.64,5.0
360,1.72,-7.44,4.71
370,2.21,-7.32,4.52
380,2.85,-7.17,4.25
390,3.37,-7.02,4.19
400,4.09,-6.76,4.19
410,4.67,-6.6,4.25
420,5.2,-6.31,4.1
430,5.62,-6.04,4.02
440,5.96,-5.78,3.84
450,6.17,-5.57,3.73
460,6.85,-5.32,3.29
470,7.19,-5.24,3.33
480,7.51,-4.96,3.52
490,8.16,-4.55,3.57
500,8.6,-4.41,3.88
510,8.69,-4.25,4.23
520,8.67,-4.31,4.52
530,8.43,-4.56,4.75
540,8.15,-4.88,4.98
550,7.88,-5.25,5.3
560,7.46,-5.57,5.43
570,6.87,-5.85,5.61
580,6.26,-6.08,5.58
590,5.94,-6.19,5.49
600,5.58,-6.31,5.43
610,5.08,-6.5,5.43
620,4.61,-6.7,5.5
630,4.1,-6.87,5.77
640,3.39,-7.16,5.96
650,2.78,-7.45,6.17
660,2.54,-7.64,6.31
670,2.63,-7.88,6.44
680,2.8,-7.98,6.61
690,2.81,-7.93,6.84
700,2.4,-7.75,7.38
710,2.43,-7.65,7.88
720,2.93,-7.5,8.47
730,3.39,-7.16,8.79
740,3.43,-6.82,8.47
750,3.23,-6.34,7.73
760,1.97,-5.83,7.32
770,-1.11,-5.68,7.62
780,-2.73,-5.84,7.44
790,-2.68,-6.68,7.36
800,-2.17,-7.66,7.44
810,-1.7,-8.25,7.73
820,-1.82,-8.51,8.31
830,-3.11,-8.48,9.29
840,-4.05,-8.17,9.82
850,-4.44,-8.44,9.73
860,-4.91,-8.78,9.58
870,-5.14,-8.95,9.47
880,-5.21,-9.33,9.11
890,-5.04,-9.56,8.7
900,-4.79,-9.55,8.5
910,-4.76,-9.4,8.43
920,-4.57,-9.05,8.34
930,-4.28,-8.68,8.33
940,-3.65,-8.27,8.45
950,-2.92,-7.95,8.54
960,-2.16,-7.67,8.62
970,-1.41,-7.47,8.83
980,-0.87,-7.25,8.98
990,-0.28,-7.04,9.02
1000,0.21,-6.87,8.99
