timestamp,x,y,z
0,-4.67,-8.15,3.79
10,-4.84,-8.24,3.73
20,-4.9,-8.26,3.52
30,-4.95,-8.2,3.39
40,-4.98,-8.07,3.56
50,-5.13,-7.99,3.85
60,-5.38,-7.98,4.04
70,-5.46,-7.91,4.36
80,-5.43,-7.95,4.58
90,-5.39,-8.08,4.6
100,-5.33,-8.16,4.57
110,-5.35,-8.3,4.56
120,-5.26,-8.4,4.5
130,-5.17,-8.44,4.49
140,-5.09,-8.42,4.47
150,-4.96,-8.29,4.43
160,-4.75,-8.24,4.59
170,-4.58,-8.19,4.59
180,-4.34,-8.23,4.68
190,-4.07,-8.25,4.76
200,-3.71,-8.26,4.7
210,-3.32,-8.23,4.58
220,-2.72,-8.14,4.5
230,-2.32,-7.91,4.38
240,-1.67,-7.63,4.15
250,-1.2,-7.46,4.02
260,-0.69,-7.22,3.94
270,-0.23,-7.09,3.89
280,0.4,-7.01,3.68
290,0.62,-7.06,3.75
300,1.3,-7.07,3.78
310,1.47,-7.05,4.07
320,1.91,-6.97,4.26
330,2.48,-7.18,4.69
340,2.99,-7.17,5.14
350,3.58,-7.25,5.44
360,4.09,-7.41,5.68
370,4.33,-7.33,5.8
380,4.55,-7.18,5.79
390,4.67,-7.11,5.73
400,4.85,-7.02,5.68
410,4.83,-7.03,5.75
420,4.77,-7.07,6.0
430,4.73,-7.17,6.19
440,4.39,-7.31,6.13
450,3.86,-7.27,6.05
460,3.49,-7.24,5.96
470,3.01,-7.25,5.88
480,2.59,-7.24,5.87
490,2.27,-7.28,5.96
500,2.01,-7.17,6.14
510,1.69,-7.08,6.27
520,1.46,-7.14,6.36
530,1.3,-7.17,6.33
540,1.09,-7.24,6.23
550,0.55,-7.31,6.11
560,-0.19,-7.36,5.97
570,-0.72,-7.31,5.85
580,-1.12,-7.24,5.84
590,-1.84,-7.1,6.12
600,-1.92,-7.13,6.45
610,-1.62,-7.27,6.94
620,-1.99,-7.41,7.16
630,-2.87,-7.61,7.01
640,-3.63,-7.61,6.3
650,-4.39,-7.56,5.66
660,-5.4,-7.65,5.52
670,-5.3,-7.66,5.14
680,-5.63,-7.77,5.23
690,-6.13,-7.76,5.68
700,-6.29,-7.8,6.07
710,-6.25,-8.07,6.38
720,-6.42,-8.42,6.62
730,-6.9,-8.8,6.67
740,-7.54,-8.89,6.59
750,-7.91,-8.88,6.33
760,-8.25,-8.69,5.94
770,-8.41,-8.31,5.59
780,-8.22,-8.06,5.44
790,-7.7,-7.93,5.49
800,-6.95,-7.88,5.61
810,-6.39,-8.02,5.83
820,-5.83,-8.03,5.94
830,-5.23,-7.96,6.02
840,-4.81,-7.95,6.2
850,-4.23,-7.77,6.36
860,-3.7,-7.46,6.7
870,-3.34,-7.24,6.9
880,-3.13,-6.77,6.59
890,-2.59,-6.56,7.0
900,-1.55,-6.45,6.44
910,-0.67,-6.69,6.67
920,0.42,-6.82,6.87
930,1.35,-6.89,7.19
940,2.01,-6.84,7.46
950,2.42,-6.74,7.49
960,2.79,-6.7,7.27
970,3.0,-6.62,6.99
980,3.19,-6.55,6.65
990,3.37,-6.52,6.41
1000,3.49,-6.47,6.44
