timestamp,x,y,z
0,-0.83,-8.84,6.12
10,-1.0,-9.02,6.2
20,-1.29,-9.24,6.26
30,-1.51,-9.49,6.26
40,-1.6,-9.71,6.23
50,-1.99,-9.84,6.53
60,-2.19,-9.75,6.6
70,-2.39,-9.66,6.89
80,-2.47,-9.54,7.04
90,-2.67,-9.56,7.02
100,-2.73,-9.52,6.89
110,-2.82,-9.5,6.95
120,-2.83,-9.44,6.91
130,-2.83,-9.37,6.85
140,-2.94,-9.25,6.85
150,-2.85,-9.1,6.77
160,-2.83,-8.88,6.68
170,-2.55,-8.7,6.5
180,-2.29,-8.54,6.28
190,-1.86,-8.39,5.95
200,-1.6,-8.25,5.67
210,-1.54,-8.07,5.58
220,-1.35,-7.82,5.49
230,-0.94,-7.66,5.43
240,-0.51,-7.46,5.36
250,-0.09,-7.28,5.3
260,0.37,-7.2,5.31
270,1.07,-7.14,5.15
280,1.75,-7.01,5.17
290,2.6,-6.83,5.17
300,3.46,-6.61,5.14
310,4.2,-6.31,5.09
320,5.06,-6.08,5.06
330,5.69,-5.71,5.0
340,6.47,-5.49,4.88
350,7.0,-5.29,4.96
360,7.54,-5.12,5.14
370,8.2,-4.93,5.2
380,8.57,-4.81,5.39
390,9.05,-4.69,5.28
400,9.38,-4.64,5.16
410,9.49,-4.53,5.0
420,9.45,-4.61,4.85
430,9.23,-4.62,4.83
440,9.05,-4.71,5.06
450,8.67,-4.96,5.39
460,8.29,-5.34,5.69
470,8.15,-5.78,5.94
480,7.77,-6.23,6.16
490,7.19,-6.49,6.09
500,6.35,-6.6,5.85
510,6.08,-6.39,5.62
520,5.86,-6.4,5.32
530,5.63,-6.4,5.08
540,5.1,-6.54,5.28
550,4.35,-6.5,5.63
560,3.56,-6.61,5.87
570,2.63,-6.79,5.87
580,1.89,-6.85,5.94
590,1.4,-7.02,6.04
600,1.27,-7.07,5.91
610,1.02,-7.24,5.86
620,0.44,-7.31,5.62
630,-0.38,-7.35,5.46
640,-1.21,-7.35,5.36
650,-2.2,-7.41,5.49
660,-2.79,-7.48,5.71
670,-3.16,-7.78,6.14
680,-3.06,-7.65,6.14
690,-2.99,-7.64,6.29
700,-3.33,-7.73,6.69
710,-3.91,-7.53,6.78
720,-4.71,-7.46,6.68
730,-5.25,-7.65,6.43
740,-5.81,-7.75,6.16
750,-6.66,-7.96,6.03
760,-7.69,-8.13,5.88
770,-8.57,-8.42,5.89
780,-8.94,-8.61,6.02
790,-9.39,-8.48,6.44
800,-9.21,-8.24,7.0
810,-8.84,-7.92,7.86
820,-7.86,-7.6,8.17
830,-7.4,-7.55,7.85
840,-7.14,-7.37,7.41
850,-6.95,-7.16,6.85
860,-6.82,-6.96,6.43
870,-6.72,-6.84,6.03
880,-6.44,-6.51,5.66
890,-6.0,-6.42,5.49
900,-5.32,-6.45,5.75
910,-4.7,-6.38,6.2
920,-4.09,-6.35,6.39
930,-3.83,-6.24,6.83
940,-3.33,-6.26,6.98
950,-2.73,-6.34,7.11
960,-2.29,-6.4,7.01
970,-2.07,-6.4,6.84
980,-1.79,-6.67,6.24
990,-1.43,-6.81,5.91
1000,-1.12,-6.8,5.82
