timestamp,x,y,z
0,1.06,-8.18,7.72
10,1.42,-7.47,7.64
20,1.62,-7.43,7.52
30,1.41,-7.49,7.12
40,0.87,-7.18,6.68
50,0.49,-6.91,6.5
60,0.15,-6.69,6.3
70,-0.3,-6.58,6.15
80,-0.75,-6.51,6.0
90,-1.41,-6.44,6.05
100,-1.95,-6.47,6.03
110,-2.35,-6.56,6.05
120,-3.03,-6.72,6.26
130,-3.58,-6.67,6.4
140,-4.12,-6.67,6.22
150,-4.54,-6.71,6.28
160,-5.13,-6.79,6.34
170,-5.67,-6.86,6.18
180,-5.99,-6.93,6.14
190,-6.12,-7.15,6.26
200,-6.12,-7.53,6.27
210,-5.91,-7.98,6.54
220,-5.86,-8.42,6.66
230,-5.99,-8.59,6.5
240,-5.93,-8.42,6.24
250,-5.88,-7.72,5.68
260,-5.6,-6.96,5.03
270,-4.87,-6.33,4.73
280,-3.9,-5.86,5.21
290,-2.68,-5.67,5.58
300,-1.55,-5.66,6.31
310,-0.5,-5.52,7.0
320,0.33,-5.04,7.43
330,1.16,-4.6,7.64
340,1.5,-4.1,7.85
350,2.27,-3.57,7.73
360,3.41,-3.41,7.66
370,4.31,-3.5,8.01
380,4.88,-3.47,8.3
390,5.42,-3.54,8.35
400,5.81,-3.59,8.41
410,6.39,-3.57,8.5
420,6.7,-3.57,8.64
430,6.89,-3.46,8.56
440,7.01,-3.36,8.39
450,7.1,-3.32,8.14
460,6.71,-3.3,7.86
470,6.96,-3.76,7.75
480,6.85,-4.0,8.17
490,6.4,-4.46,8.09
500,6.05,-4.85,7.86
510,5.48,-5.19,7.81
520,4.6,-5.32,7.8
530,4.14,-5.41,7.7
540,3.57,-5.53,7.58
550,2.8,-5.84,7.37
560,2.09,-6.11,7.28
570,1.57,-6.36,7.13
580,1.1,-6.34,7.23
590,0.41,-6.2,7.42
600,-0.38,-6.05,7.51
610,-1.16,-5.91,7.64
620,-2.04,-5.83,7.77
630,-2.87,-5.97,7.85
640,-3.55,-6.06,7.81
650,-4.32,-6.06,7.64
660,-4.9,-5.93,7.69
670,-5.57,-5.91,7.79
680,-6.42,-5.98,7.75
690,-7.14,-5.99,7.64
700,-7.78,-6.06,7.51
710,-8.05,-6.1,7.54
720,-8.54,-6.28,7.41
730,-8.69,-6.27,7.46
740,-8.87,-6.15,7.49
750,-8.93,-6.09,7.35
760,-9.16,-6.03,7.25
770,-9.12,-6.18,7.18
780,-9.02,-6.12,7.31
790,-8.97,-6.24,7.19
800,-8.96,-6.36,7.08
810,-8.7,-6.35,7.17
820,-8.04,-6.1,7.13
830,-7.53,-5.98,7.09
840,-6.94,-5.65,7.46
850,-6.36,-5.32,7.52
860,-5.43,-5.08,7.45
870,-4.42,-5.02,7.49
880,-3.74,-5.19,7.7
890,-2.71,-5.25,7.81
900,-2.17,-5.24,8.13
910,-1.42,-5.18,8.27
920,-0.95,-5.13,8.37
930,-0.51,-4.89,8.47
940,0.08,-4.75,8.56
950,0.62,-4.7,8.57
960,1.06,-4.75,8.66
970,1.41,-4.8,8.62
980,1.67,-4.99,8.6
990,1.99,-5.24,8.57
1000,1.72,-5.05,8.52
