timestamp,x,y,z
0,-3.95,-7.65,4.23
10,-3.96,-7.61,4.24
20,-3.95,-7.57,4.26
30,-3.92,-7.53,4.21
40,-3.81,-7.53,4.18
50,-3.75,-7.45,4.13
60,-3.68,-7.39,4.01
70,-3.58,-7.36,3.97
80,-3.48,-7.35,3.89
90,-3.38,-7.37,3.8
100,-3.31,-7.35,3.73
110,-3.23,-7.32,3.71
120,-3.16,-7.29,3.66
130,-3.09,-7.21,3.64
140,-3.04,-7.14,3.59
150,-2.97,-7.04,3.53
160,-2.89,-6.93,3.46
170,-2.79,-6.85,3.39
180,-2.68,-6.79,3.3
190,-2.59,-6.74,3.25
200,-2.44,-6.67,3.2
210,-2.29,-6.54,3.17
220,-2.16,-6.35,3.05
230,-2.1,-6.11,2.99
240,-1.99,-5.79,3.04
250,-1.94,-5.46,3.13
260,-2.01,-5.09,3.21
270,-2.09,-4.72,3.3
280,-2.2,-4.42,3.41
290,-2.3,-4.26,3.66
300,-2.43,-4.23,3.93
310,-2.77,-4.25,4.23
320,-2.96,-4.24,4.52
330,-3.24,-4.29,4.82
340,-3.46,-4.22,5.1
350,-4.1,-4.05,5.24
360,-4.54,-4.1,5.45
370,-4.83,-4.33,5.69
380,-5.26,-4.71,6.2
390,-5.61,-5.0,6.69
400,-5.85,-5.22,7.18
410,-5.83,-5.25,7.54
420,-5.87,-5.05,7.82
430,-6.2,-4.72,8.17
440,-7.17,-4.33,8.63
450,-7.03,-4.0,9.13
460,-7.84,-4.07,9.68
470,-8.17,-4.28,10.19
480,-12.03,-5.59,13.07
490,-15.49,-10.78,20.38
500,-7.26,-6.92,11.7
510,-10.13,-3.63,10.42
520,-8.59,-4.72,9.99
530,-8.81,-4.74,9.6
540,-10.08,-5.23,10.28
550,-10.17,-6.17,11.49
560,-7.29,-6.17,9.91
570,-7.62,-6.01,9.27
580,-8.27,-6.56,9.34
590,-7.95,-6.81,9.69
600,-8.18,-6.41,9.59
610,-8.15,-5.98,9.44
620,-8.05,-5.68,9.1
630,-7.66,-5.39,8.85
640,-7.18,-5.27,8.38
650,-6.39,-5.31,8.04
660,-5.75,-5.37,7.47
670,-5.22,-5.44,7.04
680,-4.95,-5.35,6.61
690,-4.67,-5.46,6.36
700,-4.21,-5.58,6.13
710,-4.0,-5.77,5.86
720,-3.76,-5.99,5.68
730,-3.41,-5.99,5.35
740,-3.1,-6.08,4.99
750,-2.84,-6.13,4.66
760,-2.54,-6.16,4.34
770,-2.16,-6.08,3.85
780,-1.98,-6.04,3.45
790,-1.87,-6.02,3.16
800,-1.69,-5.94,2.96
810,-1.49,-6.08,2.7
820,-1.36,-6.21,2.53
830,-1.21,-6.35,2.38
840,-1.15,-6.46,2.21
850,-1.04,-6.67,2.04
860,-0.93,-6.85,1.98
870,-0.9,-6.89,1.92
880,-0.86,-6.89,1.64
890,-0.75,-6.95,1.53
900,-0.72,-6.96,1.49
910,-0.78,-7.01,1.53
920,-0.8,-7.1,1.61
930,-0.93,-7.2,1.73
940,-1.13,-7.3,1.88
950,-1.31,-7.36,1.9
960,-1.37,-7.37,1.94
970,-1.62,-7.46,2.0
980,-1.74,-7.58,2.06
990,-1.84,-7.66,2.18
1000,-1.8,-7.73,2.09
