timestamp,x,y,z
0,-5.38,-8.6,4.15
10,-5.48,-8.61,4.1
20,-5.7,-8.56,4.02
30,-5.88,-8.51,3.94
40,-5.92,-8.45,3.87
50,-5.92,-8.41,3.7
60,-5.78,-8.36,3.48
70,-5.59,-8.23,3.47
80,-5.48,-8.15,3.39
90,-5.32,-7.92,3.33
100,-5.08,-7.77,3.27
110,-4.91,-7.52,3.18
120,-4.86,-7.28,2.98
130,-4.62,-7.11,2.87
140,-4.39,-6.95,2.66
150,-4.26,-6.83,2.4
160,-3.96,-6.79,2.25
170,-3.79,-6.73,2.15
180,-3.62,-6.62,2.04
190,-3.65,-6.51,1.97
200,-3.52,-6.44,2.09
210,-3.48,-6.39,2.18
220,-3.46,-6.27,2.17
230,-3.44,-6.19,2.12
240,-3.45,-6.1,2.04
250,-3.5,-6.04,1.94
260,-3.6,-6.05,1.87
270,-3.59,-6.1,1.94
280,-3.59,-6.14,2.22
290,-3.79,-5.98,2.51
300,-3.8,-5.85,2.68
310,-3.83,-5.81,2.67
320,-3.82,-5.71,2.6
330,-3.52,-5.71,2.6
340,-3.4,-5.7,2.8
350,-3.22,-5.52,3.0
360,-3.19,-5.12,3.11
370,-3.28,-4.78,3.12
380,-3.53,-4.47,3.0
390,-3.54,-4.27,2.92
400,-3.57,-4.41,3.16
410,-4.0,-4.59,3.63
420,-4.16,-4.92,4.3
430,-4.09,-5.35,5.16
440,-4.38,-5.54,5.6
450,-4.94,-5.32,5.24
460,-5.34,-4.78,4.42
470,-5.92,-4.01,4.21
480,-6.37,-3.71,4.62
490,-6.92,-3.85,5.55
500,-7.67,-4.62,6.64
510,-7.62,-4.41,7.79
520,-8.26,-4.65,7.8
530,-8.68,-4.57,7.83
540,-8.93,-4.88,8.07
550,-9.25,-5.15,8.05
560,-9.68,-5.23,7.7
570,-19.45,-5.83,12.28
580,-16.68,-7.6,12.8
590,-5.66,-10.01,9.31
600,-8.08,-7.14,9.26
610,-8.34,-5.15,8.52
620,-7.04,-5.79,6.1
630,-8.76,-6.48,7.69
640,-13.4,-8.42,9.71
650,-12.93,-9.53,10.91
660,-11.76,-8.69,9.65
670,-11.48,-8.19,9.7
680,-12.21,-7.58,9.22
690,-11.26,-6.8,8.65
700,-10.3,-6.18,7.84
710,-9.64,-5.72,7.39
720,-8.53,-5.53,7.42
730,-7.45,-5.31,7.18
740,-6.71,-5.13,6.91
750,-6.04,-4.98,6.57
760,-5.6,-4.94,6.3
770,-5.31,-4.99,5.91
780,-4.87,-5.02,5.29
790,-4.4,-5.07,4.76
800,-4.09,-5.15,4.45
810,-3.81,-5.23,4.06
820,-3.38,-5.19,3.61
830,-2.94,-5.24,3.25
840,-2.75,-5.26,2.82
850,-2.49,-5.28,2.57
860,-2.4,-5.31,2.1
870,-1.94,-5.45,1.83
880,-1.55,-5.62,1.58
890,-1.42,-5.83,1.52
900,-1.43,-5.93,1.21
910,-1.33,-6.01,0.87
920,-1.39,-6.14,0.69
930,-1.4,-6.24,0.59
940,-1.46,-6.23,0.45
950,-1.38,-6.32,0.45
960,-1.47,-6.51,0.62
970,-1.49,-6.6,0.66
980,-1.43,-6.73,0.6
990,-1.53,-6.8,0.59
1000,-1.61,-6.85,0.61
