timestamp,x,y,z
0,1.95,-8.19,5.13
10,2.13,-8.27,5.64
20,2.16,-8.31,6.0
30,1.83,-8.41,6.21
40,1.44,-8.52,6.07
50,0.87,-8.72,5.87
60,0.03,-8.9,5.78
70,-0.78,-9.04,5.63
80,-1.19,-9.23,5.41
90,-1.21,-9.49,5.16
100,-1.7,-9.74,5.85
110,-0.48,-9.33,3.98
120,-0.49,-9.23,4.08
130,-0.41,-9.04,4.07
140,-0.19,-8.67,3.67
150,-0.06,-8.36,3.47
160,0.08,-8.09,3.33
170,0.11,-7.82,3.18
180,0.21,-7.57,3.14
190,0.33,-7.4,3.2
200,0.31,-7.21,3.32
210,0.32,-7.08,3.47
220,0.28,-6.94,3.82
230,0.28,-6.81,4.16
240,-0.02,-6.53,4.74
250,-0.4,-6.28,4.94
260,-0.65,-6.1,5.22
270,-0.92,-5.95,5.33
280,-1.04,-5.6,5.43
290,-1.2,-5.4,5.86
300,-1.26,-5.28,5.9
310,-1.02,-5.14,6.25
320,-1.15,-5.15,6.96
330,-1.19,-5.02,7.16
340,-0.79,-5.14,7.08
350,-0.98,-5.24,6.74
360,-0.81,-5.47,6.74
370,-0.06,-6.34,6.67
380,0.22,-6.67,5.86
390,0.2,-6.64,6.07
400,0.46,-6.43,6.63
410,-0.16,-6.48,6.95
420,-0.98,-6.11,6.75
430,-1.4,-6.49,7.34
440,-1.67,-7.62,7.93
450,-1.89,-8.35,8.18
460,-2.09,-8.42,8.31
470,-2.51,-8.73,9.06
480,-2.83,-8.67,8.93
490,-3.06,-8.04,9.52
500,-3.76,-8.12,9.99
510,-4.24,-8.23,9.95
520,-5.12,-8.55,10.07
530,-5.14,-8.68,10.04
540,-4.91,-9.17,10.33
550,-5.01,-9.4,10.59
560,-4.59,-9.13,10.74
570,-4.73,-8.61,10.78
580,-4.61,-7.87,10.96
590,-5.14,-7.07,10.95
600,-5.1,-6.55,10.56
610,-4.81,-6.65,10.47
620,-4.52,-6.89,10.5
630,-3.71,-7.2,10.45
640,-2.99,-7.8,10.45
650,-2.54,-8.15,10.49
660,-2.6,-8.22,10.21
670,-2.93,-7.9,9.9
680,-3.09,-7.49,9.27
690,-3.07,-7.2,8.63
700,-3.08,-6.96,7.85
710,-2.53,-6.74,7.35
720,-1.77,-6.67,6.86
730,-1.0,-6.67,6.34
740,-0.68,-6.65,6.04
750,-0.44,-6.48,5.44
760,-0.24,-6.32,5.04
770,-0.31,-6.16,4.59
780,-0.54,-5.94,4.16
790,-0.44,-5.78,3.55
800,-0.06,-5.74,3.04
810,0.2,-5.75,2.65
820,0.44,-5.81,2.35
830,0.83,-5.92,2.1
840,1.08,-6.05,1.95
850,1.21,-6.16,1.78
860,1.45,-6.29,1.65
870,1.57,-6.46,1.49
880,1.36,-6.52,1.23
890,1.07,-6.58,0.87
900,1.1,-6.62,0.54
910,1.17,-6.81,0.32
920,1.1,-6.95,0.17
930,1.24,-7.15,0.15
940,1.7,-7.41,0.22
950,1.85,-7.67,0.5
960,1.7,-7.79,0.76
970,1.47,-7.93,0.87
980,1.23,-8.14,0.92
990,1.29,-8.35,0.8
1000,1.73,-8.59,0.83
