timestamp,x,y,z
0,-5.3,-7.89,3.35
10,-5.28,-7.91,3.44
20,-5.17,-7.89,3.48
30,-5.01,-7.87,3.54
40,-4.85,-7.82,3.64
50,-4.75,-7.7,3.72
60,-4.64,-7.64,3.81
70,-4.53,-7.59,3.97
80,-4.4,-7.6,4.09
90,-4.3,-7.63,4.19
100,-4.16,-7.61,4.22
110,-4.17,-7.62,4.21
120,-4.01,-7.61,4.2
130,-3.89,-7.58,4.2
140,-3.85,-7.57,4.11
150,-3.7,-7.5,4.07
160,-3.63,-7.51,3.99
170,-3.52,-7.49,3.93
180,-3.45,-7.49,3.83
190,-3.39,-7.47,3.63
200,-3.39,-7.54,3.39
210,-3.24,-7.66,2.97
220,-3.27,-7.8,2.72
230,-3.21,-7.95,2.67
240,-3.35,-8.01,2.59
250,-3.42,-7.95,2.5
260,-3.47,-7.9,2.4
270,-3.5,-7.76,2.31
280,-3.58,-7.62,2.17
290,-3.58,-7.47,2.06
300,-3.5,-7.2,1.88
310,-3.39,-6.94,1.98
320,-3.29,-6.55,2.21
330,-3.28,-6.1,2.5
340,-3.27,-5.67,2.85
350,-3.17,-5.34,3.14
360,-3.03,-5.11,3.34
370,-2.88,-4.99,3.58
380,-2.89,-4.79,3.65
390,-2.94,-4.65,3.78
400,-3.17,-4.51,3.88
410,-3.5,-4.26,4.06
420,-3.98,-4.13,4.38
430,-4.3,-3.95,4.79
440,-4.71,-3.93,5.17
450,-4.8,-3.98,5.25
460,-5.05,-4.2,5.41
470,-5.09,-4.36,5.43
480,-5.38,-4.36,5.44
490,-6.05,-4.47,5.8
500,-6.55,-4.37,6.09
510,-6.98,-4.36,6.25
520,-7.24,-4.46,6.39
530,-7.54,-4.53,6.52
540,-7.85,-4.77,6.55
550,-8.05,-5.04,6.65
560,-8.24,-5.27,6.74
570,-8.54,-5.47,7.05
580,-8.69,-5.58,7.31
590,-8.89,-5.58,7.52
600,-9.19,-5.58,7.82
610,-9.42,-5.52,8.13
620,-14.56,-6.6,11.82
630,-9.97,-6.28,11.88
640,-8.36,-5.74,8.97
650,-8.09,-4.38,8.38
660,-8.55,-4.08,7.43
670,-9.22,-4.25,7.66
680,-8.53,-5.14,8.98
690,-8.06,-5.58,9.17
700,-8.31,-5.73,9.51
710,-8.71,-5.56,9.72
720,-8.97,-5.26,9.6
730,-8.87,-5.17,9.32
740,-8.61,-5.16,8.97
750,-8.18,-4.81,8.59
760,-7.86,-5.58,8.0
770,-7.49,-5.77,7.49
780,-7.08,-5.62,7.1
790,-6.69,-5.84,6.68
800,-6.49,-5.78,6.31
810,-6.29,-5.79,5.94
820,-5.9,-5.81,5.63
830,-5.6,-5.87,5.43
840,-5.3,-6.01,5.41
850,-4.95,-5.43,5.24
860,-4.78,-6.05,5.06
870,-4.62,-5.87,4.97
880,-4.35,-5.75,4.93
890,-4.15,-5.78,4.75
900,-3.97,-5.88,4.48
910,-3.9,-5.97,4.3
920,-3.55,-6.12,4.19
930,-3.32,-6.06,4.07
940,-3.04,-6.19,4.03
950,-2.85,-6.21,4.1
960,-2.61,-6.23,4.16
970,-2.5,-6.41,4.05
980,-2.35,-6.49,4.04
990,-2.13,-6.68,3.84
1000,-2.05,-6.87,3.68
