timestamp,x,y,z
0,-3.97,-7.69,4.65
10,-4.2,-7.75,4.56
20,-4.13,-7.78,4.52
30,-4.36,-7.8,4.46
40,-4.32,-7.83,4.47
50,-4.31,-7.88,4.48
60,-4.34,-7.9,4.44
70,-4.3,-7.9,4.29
80,-4.22,-7.92,4.21
90,-4.15,-7.9,4.11
100,-4.07,-7.86,3.97
110,-3.95,-7.81,3.84
120,-3.68,-7.7,3.58
130,-3.54,-7.66,3.5
140,-3.28,-7.56,3.33
150,-3.03,-7.56,3.28
160,-2.9,-7.46,3.14
170,-2.73,-7.41,3.06
180,-2.55,-7.37,2.93
190,-2.35,-7.14,2.92
200,-2.21,-7.22,2.81
210,-2.03,-7.05,2.72
220,-1.84,-6.83,2.55
230,-1.7,-6.56,2.49
240,-1.67,-6.17,2.38
250,-1.67,-5.77,2.3
260,-1.8,-5.44,2.17
270,-1.91,-5.1,2.08
280,-2.03,-4.91,1.97
290,-2.01,-4.83,2.04
300,-2.3,-4.83,2.47
310,-2.74,-4.84,2.62
320,-3.15,-4.82,2.34
330,-3.57,-4.87,2.01
340,-3.73,-4.93,1.84
350,-4.02,-4.93,2.08
360,-4.41,-5.22,2.59
370,-4.67,-4.91,3.12
380,-4.97,-4.66,3.76
390,-5.24,-4.56,4.55
400,-5.27,-4.58,5.6
410,-5.69,-4.67,6.53
420,-5.83,-4.42,7.32
430,-6.14,-4.21,8.03
440,-6.56,-3.88,8.98
450,-7.16,-3.26,9.65
460,-7.09,-2.72,9.94
470,-6.68,-2.5,10.31
480,-5.98,-2.66,10.31
490,-6.17,-2.93,10.14
500,-18.94,-10.67,27.39
510,-6.73,-7.79,14.25
520,-9.66,-5.29,11.95
530,-9.0,-4.77,11.31
540,-8.84,-3.95,10.75
550,-8.09,-3.68,9.52
560,-8.73,-5.42,9.82
570,-8.16,-7.41,10.87
580,-8.36,-8.36,10.13
590,-9.48,-9.07,9.76
600,-10.07,-8.56,9.68
610,-10.35,-7.84,9.47
620,-10.18,-7.04,9.14
630,-9.73,-6.47,8.81
640,-9.29,-6.17,8.61
650,-8.53,-5.89,8.38
660,-7.76,-5.74,8.11
670,-6.96,-5.54,7.64
680,-6.15,-5.4,7.08
690,-5.37,-5.3,6.59
700,-4.63,-5.3,6.11
710,-4.14,-5.26,5.77
720,-3.78,-5.24,5.39
730,-3.39,-5.27,5.15
740,-3.01,-5.42,5.02
750,-2.61,-5.48,4.83
760,-2.32,-5.5,4.77
770,-2.05,-5.39,4.53
780,-1.73,-5.33,4.18
790,-1.55,-5.42,3.74
800,-1.18,-5.5,3.31
810,-0.95,-5.72,2.95
820,-0.76,-5.93,2.63
830,-0.85,-6.14,2.35
840,-0.92,-6.35,2.03
850,-0.86,-6.61,1.82
860,-0.76,-6.89,1.76
870,-0.71,-7.13,1.75
880,-0.69,-7.12,1.52
890,-0.68,-7.1,1.32
900,-0.74,-7.05,1.26
910,-0.94,-6.99,1.3
920,-0.96,-7.01,1.35
930,-0.98,-7.0,1.46
940,-0.97,-7.26,1.62
950,-0.98,-7.51,1.84
960,-0.94,-7.56,1.99
970,-0.91,-7.74,2.13
980,-1.02,-7.72,1.98
990,-1.2,-7.69,1.92
1000,-1.33,-7.73,2.0
