timestamp,x,y,z
0,-2.53,-7.95,5.85
10,-2.45,-8.03,5.76
20,-2.34,-8.08,5.69
30,-2.28,-8.11,5.66
40,-2.24,-8.04,5.58
50,-2.19,-7.99,5.51
60,-2.23,-7.91,5.47
70,-2.19,-7.81,5.41
80,-2.11,-7.75,5.39
90,-2.1,-7.66,5.35
100,-2.08,-7.57,5.21
110,-2.01,-7.52,5.11
120,-1.98,-7.45,5.0
130,-1.89,-7.39,4.87
140,-1.85,-7.33,4.75
150,-1.83,-7.26,4.69
160,-1.79,-7.19,4.52
170,-1.73,-7.13,4.35
180,-1.66,-7.09,4.29
190,-1.64,-7.07,4.27
200,-1.56,-7.01,4.21
210,-1.6,-6.87,4.02
220,-1.44,-6.91,3.91
230,-1.22,-6.92,3.85
240,-1.41,-6.94,3.8
250,-1.59,-6.94,3.45
260,-1.32,-6.82,3.22
270,-1.18,-6.81,3.33
280,-1.16,-6.53,3.41
290,-0.97,-6.18,3.7
300,-1.21,-5.78,3.97
310,-1.17,-5.26,4.28
320,-1.26,-4.87,4.57
330,-1.21,-4.55,4.92
340,-1.77,-4.64,4.96
350,-1.41,-4.59,5.31
360,-1.93,-4.36,5.46
370,-2.12,-4.02,5.63
380,-2.25,-3.97,5.98
390,-2.42,-3.95,6.66
400,-2.77,-3.93,7.69
410,-3.12,-3.87,8.53
420,-3.32,-3.67,9.01
430,-3.38,-3.61,9.36
440,-3.4,-3.71,9.4
450,-3.18,-3.89,9.51
460,-2.96,-4.02,9.99
470,-3.12,-4.07,10.84
480,-3.4,-4.02,11.32
490,-3.6,-3.73,11.45
500,-3.68,-3.34,11.21
510,-3.62,-2.91,10.82
520,-3.45,-2.79,10.79
530,-3.49,-2.89,11.08
540,-3.99,-3.39,13.54
550,-5.95,-4.25,16.16
560,-6.32,-3.15,14.62
570,-5.89,-3.24,13.46
580,-4.34,-3.66,13.13
590,-5.05,-3.46,11.79
600,-4.55,-4.05,10.89
610,-4.96,-4.92,11.54
620,-5.02,-5.28,12.22
630,-4.75,-5.54,12.34
640,-4.46,-5.57,12.7
650,-4.43,-5.28,12.65
660,-4.29,-4.89,12.08
670,-3.85,-4.65,11.59
680,-3.53,-4.53,11.25
690,-3.28,-4.49,11.13
700,-3.08,-4.43,10.71
710,-2.96,-4.48,10.44
720,-2.84,-4.63,10.29
730,-2.89,-4.64,9.93
740,-2.79,-4.7,9.57
750,-2.69,-4.79,9.2
760,-2.64,-4.84,8.61
770,-2.42,-4.96,8.03
780,-2.26,-5.16,7.4
790,-2.28,-5.36,6.75
800,-2.09,-5.46,6.14
810,-2.03,-5.64,5.64
820,-1.87,-5.83,5.41
830,-1.63,-5.99,5.21
840,-1.64,-6.08,4.76
850,-1.48,-6.09,4.47
860,-1.17,-5.92,3.99
870,-0.85,-5.79,3.47
880,-0.52,-5.68,3.2
890,0.01,-5.67,2.85
900,0.27,-5.68,2.86
910,0.95,-5.61,2.41
920,1.16,-5.55,2.32
930,1.27,-5.4,2.08
940,1.26,-5.38,2.28
950,1.19,-5.47,2.42
960,0.97,-5.57,2.67
970,0.61,-5.72,2.83
980,0.37,-5.96,2.99
990,0.21,-6.34,3.14
1000,0.02,-6.18,3.14
