timestamp,x,y,z
0,4.04,-8.42,5.32
10,4.17,-8.49,5.47
20,4.24,-8.48,5.66
30,4.22,-8.57,5.65
40,4.27,-8.64,5.47
50,4.22,-8.57,5.39
60,4.05,-8.45,5.44
70,3.78,-8.33,5.44
80,3.45,-8.24,5.35
90,3.22,-8.13,5.32
100,2.92,-8.19,5.25
110,2.68,-8.15,4.87
120,2.57,-8.08,4.75
130,2.41,-7.99,4.72
140,2.36,-7.79,4.7
150,2.15,-7.61,4.75
160,1.84,-7.27,4.87
170,1.66,-7.2,4.68
180,1.43,-6.81,4.51
190,0.96,-6.44,4.44
200,0.56,-6.07,4.13
210,0.24,-5.72,3.92
220,-0.04,-5.26,3.79
230,-0.29,-4.68,3.94
240,-0.28,-4.4,3.94
250,-0.11,-4.14,4.24
260,0.17,-3.78,4.66
270,-0.13,-2.84,5.63
280,-0.43,-2.17,6.51
290,-0.48,-2.48,6.58
300,-0.22,-2.15,6.7
310,-0.3,-2.16,6.19
320,-1.02,-2.23,5.82
330,-1.08,-2.46,5.42
340,-1.17,-2.84,4.83
350,-1.08,-3.49,4.57
360,-0.72,-4.16,4.89
370,-0.69,-4.62,5.79
380,-0.78,-5.09,7.07
390,-1.03,-5.95,8.15
400,-1.52,-6.7,9.05
410,-2.02,-8.03,9.91
420,-2.0,-8.62,10.74
430,-2.88,-9.69,11.96
440,-3.9,-9.41,12.53
450,-4.99,-9.15,13.28
460,-5.39,-9.09,14.37
470,-5.24,-9.12,15.76
480,-4.86,-9.37,17.03
490,-3.46,-10.99,17.66
500,-3.82,-11.96,17.09
510,-3.15,-8.45,15.61
520,-3.62,-8.96,17.94
530,-1.63,-9.1,16.93
540,-1.02,-8.17,15.54
550,-1.62,-8.1,15.63
560,-1.69,-6.83,14.06
570,-2.07,-5.88,12.33
580,-2.84,-5.26,10.18
590,-1.9,-4.79,8.69
600,-0.58,-5.17,8.48
610,1.55,-5.87,9.75
620,2.48,-6.65,9.9
630,1.96,-6.73,9.71
640,1.2,-6.95,9.03
650,0.12,-7.0,7.61
660,-0.58,-6.71,6.34
670,-0.29,-6.85,5.05
680,0.09,-7.21,4.06
690,1.03,-7.64,4.3
700,1.84,-7.29,4.81
710,1.98,-6.62,4.22
720,2.24,-6.45,3.37
730,2.2,-5.97,2.7
740,1.81,-5.84,2.26
750,1.42,-5.75,1.32
760,1.27,-5.65,0.64
770,1.47,-5.42,0.73
780,1.66,-5.44,0.34
790,1.87,-5.32,0.4
800,1.99,-5.29,0.45
810,2.14,-5.05,0.17
820,2.12,-5.44,-0.38
830,2.05,-5.5,-0.53
840,2.18,-5.62,-0.65
850,2.2,-5.74,-0.73
860,2.24,-5.97,-0.85
870,2.31,-6.09,-0.75
880,2.27,-6.27,-0.71
890,1.81,-6.21,-0.92
900,2.03,-6.59,-0.69
910,2.2,-6.88,-0.65
920,2.17,-7.17,-0.61
930,2.2,-7.5,-0.49
940,1.86,-7.7,-0.15
950,1.24,-7.86,-0.12
960,1.12,-8.14,-0.06
970,1.1,-8.33,0.22
980,1.51,-8.08,0.51
990,1.81,-8.0,1.0
1000,2.29,-8.65,1.57
