timestamp,x,y,z
0,-4.48,-7.61,3.53
10,-4.47,-7.66,3.53
20,-4.41,-7.71,3.54
30,-4.46,-7.77,3.49
40,-4.48,-7.81,3.48
50,-4.44,-7.85,3.52
60,-4.42,-7.9,3.56
70,-4.37,-7.92,3.59
80,-4.34,-7.92,3.59
90,-4.25,-7.94,3.72
100,-4.18,-7.89,3.82
110,-4.18,-7.88,3.9
120,-4.03,-7.81,4.0
130,-4.01,-7.74,3.99
140,-3.92,-7.64,4.02
150,-3.83,-7.56,4.08
160,-3.79,-7.47,4.07
170,-3.74,-7.37,4.11
180,-3.69,-7.28,4.09
190,-3.64,-7.24,4.06
200,-3.61,-7.16,3.92
210,-3.5,-7.11,3.77
220,-3.44,-7.08,3.62
230,-3.45,-7.06,3.36
240,-3.39,-7.1,3.2
250,-3.42,-7.12,3.09
260,-3.49,-7.17,3.01
270,-3.55,-7.18,2.9
280,-3.61,-7.19,2.74
290,-3.6,-7.19,2.53
300,-3.6,-7.12,2.29
310,-3.55,-7.05,2.05
320,-3.53,-6.95,1.95
330,-3.52,-6.87,1.84
340,-3.43,-6.73,1.72
350,-3.47,-6.51,1.7
360,-3.58,-6.24,1.7
370,-3.63,-6.07,1.9
380,-3.55,-5.91,2.18
390,-3.52,-5.75,2.34
400,-3.57,-5.53,2.59
410,-3.49,-5.25,2.74
420,-3.74,-5.01,2.91
430,-3.79,-4.77,3.18
440,-4.29,-4.64,3.37
450,-4.47,-4.64,3.6
460,-4.53,-4.7,4.4
470,-5.79,-4.72,4.49
480,-5.89,-4.91,5.12
490,-5.98,-4.87,5.64
500,-6.35,-4.95,6.11
510,-6.72,-4.69,6.33
520,-7.13,-4.36,6.64
530,-7.51,-4.12,6.93
540,-7.97,-3.92,7.27
550,-8.9,-3.96,7.81
560,-7.95,-4.08,8.17
570,-8.27,-4.22,8.25
580,-8.52,-4.21,8.28
590,-16.91,-6.08,12.37
600,-12.87,-7.89,12.32
610,-7.38,-5.74,8.29
620,-8.79,-5.57,7.6
630,-8.37,-4.26,6.81
640,-8.94,-4.0,7.01
650,-8.98,-3.81,7.08
660,-8.84,-4.36,6.88
670,-8.14,-6.36,7.81
680,-7.92,-7.19,7.75
690,-8.28,-6.93,6.95
700,-9.02,-6.93,6.92
710,-9.72,-7.08,7.04
720,-10.17,-6.63,7.22
730,-10.25,-6.19,7.31
740,-10.23,-5.97,7.35
750,-9.69,-5.73,7.25
760,-9.0,-5.59,7.28
770,-8.41,-5.55,7.28
780,-7.88,-5.62,7.24
790,-7.41,-5.83,7.13
800,-6.9,-6.04,6.77
810,-6.49,-6.28,6.46
820,-6.03,-6.41,5.99
830,-5.68,-6.43,5.75
840,-5.25,-6.6,5.58
850,-4.86,-6.52,5.55
860,-4.7,-6.33,5.52
870,-4.43,-6.18,5.37
880,-4.06,-6.13,5.37
890,-3.75,-6.16,5.42
900,-3.43,-6.28,5.69
910,-3.02,-6.35,5.83
920,-2.52,-6.3,5.53
930,-2.27,-6.08,5.04
940,-2.1,-5.83,4.19
950,-1.8,-5.74,3.3
960,-1.41,-5.77,2.72
970,-1.2,-5.96,2.52
980,-0.97,-6.26,2.5
990,-0.85,-6.46,2.38
1000,-0.71,-6.58,2.34
