timestamp,x,y,z
0,-4.24,-7.96,3.42
10,-4.17,-7.97,3.4
20,-4.2,-7.97,3.33
30,-4.14,-7.95,3.21
40,-4.11,-7.92,3.09
50,-4.06,-7.94,3.0
60,-3.99,-7.92,2.89
70,-4.0,-7.87,2.82
80,-3.9,-7.88,2.73
90,-3.78,-7.84,2.62
100,-3.72,-7.84,2.57
110,-3.56,-7.85,2.53
120,-3.47,-7.83,2.56
130,-3.41,-7.78,2.44
140,-3.32,-7.71,2.34
150,-3.33,-7.72,2.23
160,-3.16,-7.76,2.27
170,-3.18,-7.78,2.31
180,-3.18,-7.72,2.38
190,-3.16,-7.7,2.34
200,-3.13,-7.64,2.37
210,-3.14,-7.52,2.31
220,-3.1,-7.42,2.26
230,-3.12,-7.33,2.21
240,-3.13,-7.25,2.22
250,-3.2,-7.18,2.25
260,-3.27,-7.07,2.28
270,-3.26,-6.92,2.41
280,-3.28,-6.74,2.51
290,-3.22,-6.53,2.58
300,-3.21,-6.33,2.63
310,-3.14,-6.05,2.54
320,-3.17,-5.81,2.43
330,-3.27,-5.64,2.43
340,-3.45,-5.54,2.5
350,-3.6,-5.43,2.63
360,-3.89,-5.33,2.75
370,-3.99,-5.26,2.64
380,-3.99,-5.27,2.63
390,-3.93,-5.26,2.42
400,-3.78,-5.31,2.12
410,-3.57,-5.27,1.88
420,-3.29,-5.26,1.79
430,-3.65,-4.97,1.69
440,-4.41,-4.9,1.7
450,-4.85,-5.13,1.93
460,-5.58,-5.43,2.65
470,-6.33,-5.71,3.53
480,-7.21,-5.92,4.59
490,-8.14,-6.09,5.55
500,-8.92,-6.19,6.39
510,-10.28,-6.26,7.1
520,-10.33,-6.39,7.59
530,-10.62,-6.53,7.83
540,-10.7,-6.49,8.15
550,-10.67,-6.61,8.45
560,-10.55,-6.58,8.58
570,-11.09,-6.58,8.83
580,-16.24,-9.45,13.79
590,-8.8,-7.38,8.62
600,-8.67,-6.24,7.08
610,-9.11,-5.89,6.74
620,-9.98,-5.99,7.56
630,-11.86,-6.3,9.05
640,-10.22,-6.89,8.96
650,-9.83,-7.52,8.7
660,-10.8,-7.75,8.55
670,-11.08,-7.78,8.45
680,-11.07,-7.72,8.2
690,-10.85,-7.56,7.89
700,-10.63,-7.35,7.35
710,-9.83,-7.22,7.01
720,-9.22,-7.03,6.54
730,-8.57,-6.84,6.19
740,-8.07,-6.63,6.0
750,-7.59,-6.4,5.85
760,-6.97,-6.22,5.48
770,-6.34,-6.05,5.17
780,-5.92,-5.84,4.94
790,-5.41,-5.6,4.65
800,-4.98,-5.48,4.43
810,-4.53,-5.41,4.23
820,-4.0,-5.43,4.03
830,-3.56,-5.39,3.83
840,-3.16,-5.39,3.6
850,-2.81,-5.31,3.29
860,-2.46,-5.32,2.96
870,-2.26,-5.36,2.73
880,-1.95,-5.38,2.43
890,-1.65,-5.44,2.21
900,-1.45,-5.55,1.97
910,-1.39,-5.7,1.87
920,-1.31,-5.77,1.84
930,-1.25,-5.93,1.73
940,-1.13,-6.11,1.63
950,-1.15,-6.16,1.59
960,-1.18,-6.25,1.49
970,-1.22,-6.33,1.34
980,-1.24,-6.51,1.29
990,-1.21,-6.65,1.23
1000,-1.23,-6.75,1.13
