timestamp,x,y,z
0,-3.67,-8.22,3.87
10,-3.69,-8.22,3.78
20,-3.62,-8.22,3.6
30,-3.6,-8.17,3.42
40,-3.59,-8.19,3.24
50,-3.56,-8.22,3.16
60,-3.57,-8.22,3.17
70,-3.64,-8.23,3.29
80,-3.62,-8.24,3.29
90,-3.62,-8.21,3.31
100,-3.66,-8.15,3.32
110,-3.68,-8.03,3.32
120,-3.65,-7.97,3.3
130,-3.61,-7.87,3.29
140,-3.55,-7.8,3.34
150,-3.46,-7.74,3.31
160,-3.41,-7.69,3.34
170,-3.3,-7.63,3.28
180,-3.27,-7.54,3.21
190,-3.22,-7.52,3.11
200,-3.14,-7.52,3.02
210,-3.15,-7.5,2.93
220,-3.11,-7.46,2.8
230,-3.07,-7.42,2.71
240,-3.01,-7.43,2.57
250,-2.99,-7.38,2.54
260,-2.98,-7.32,2.47
270,-3.0,-7.24,2.42
280,-2.97,-7.16,2.41
290,-3.03,-7.14,2.45
300,-3.12,-7.04,2.43
310,-3.2,-6.95,2.6
320,-3.26,-6.93,2.9
330,-3.32,-6.86,3.29
340,-3.3,-6.75,3.64
350,-3.24,-6.59,3.89
360,-3.17,-6.39,4.07
370,-3.08,-6.08,4.16
380,-2.95,-5.73,4.24
390,-2.84,-5.38,4.34
400,-2.76,-5.09,4.7
410,-2.68,-4.87,4.98
420,-2.83,-4.72,5.3
430,-3.26,-4.85,5.5
440,-3.57,-4.34,5.48
450,-3.92,-4.27,5.53
460,-4.63,-4.19,5.64
470,-5.07,-4.01,5.99
480,-5.63,-3.87,6.28
490,-6.09,-3.99,6.71
500,-6.52,-4.16,7.26
510,-7.06,-4.52,7.72
520,-7.39,-4.94,8.28
530,-7.42,-5.18,8.72
540,-7.82,-5.12,8.45
550,-8.07,-5.04,8.36
560,-8.52,-5.02,8.62
570,-17.02,-6.95,14.61
580,-10.84,-7.5,12.76
590,-8.29,-7.5,9.41
600,-7.34,-4.14,8.52
610,-8.02,-4.04,8.14
620,-8.32,-3.13,7.35
630,-9.35,-3.33,7.22
640,-9.02,-3.94,8.23
650,-8.67,-4.75,8.87
660,-8.2,-5.35,8.98
670,-8.7,-5.97,9.32
680,-9.14,-6.04,9.57
690,-9.47,-5.81,9.44
700,-9.49,-5.46,9.1
710,-9.29,-5.11,8.7
720,-8.82,-4.99,8.35
730,-8.44,-4.85,8.06
740,-8.03,-4.69,7.63
750,-7.62,-4.69,7.41
760,-7.14,-4.78,7.22
770,-6.75,-4.9,6.84
780,-6.35,-5.09,6.44
790,-5.98,-4.9,6.05
800,-5.59,-5.46,5.75
810,-5.36,-5.88,5.5
820,-5.18,-6.09,5.28
830,-4.88,-6.16,4.96
840,-4.68,-6.22,4.53
850,-4.32,-6.32,4.24
860,-3.93,-6.42,3.99
870,-3.76,-6.41,3.73
880,-3.53,-6.41,3.63
890,-3.26,-6.35,3.47
900,-2.97,-6.25,3.44
910,-2.77,-6.06,3.47
920,-2.53,-5.89,3.44
930,-2.23,-5.79,3.46
940,-1.91,-5.81,3.5
950,-1.8,-5.95,3.45
960,-1.63,-6.1,3.39
970,-1.6,-6.28,3.26
980,-1.46,-6.51,2.81
990,-1.27,-6.7,2.36
1000,-1.26,-6.92,1.91
