timestamp,x,y,z
0,1.41,-8.49,5.46
10,1.37,-8.47,5.47
20,1.43,-8.49,5.52
30,1.53,-8.47,5.49
40,1.49,-8.45,5.38
50,1.57,-8.37,5.37
60,1.65,-8.34,5.32
70,1.58,-8.24,5.23
80,1.59,-8.18,5.14
90,1.66,-8.1,5.07
100,1.67,-8.01,5.0
110,1.57,-7.92,4.91
120,1.62,-7.87,4.87
130,1.69,-7.84,4.78
140,1.69,-7.78,4.7
150,1.61,-7.71,4.62
160,1.51,-7.63,4.5
170,1.53,-7.55,4.34
180,1.55,-7.56,4.32
190,1.54,-7.52,4.21
200,1.46,-7.46,4.16
210,1.42,-7.35,4.13
220,1.43,-7.32,4.1
230,1.38,-7.3,4.05
240,1.34,-7.25,4.01
250,1.3,-7.25,3.98
260,1.2,-7.24,3.95
270,1.16,-7.22,3.92
280,1.1,-7.2,3.95
290,1.1,-7.14,3.97
300,1.14,-7.0,4.26
310,1.09,-6.79,4.57
320,1.08,-6.53,4.75
330,1.17,-6.11,4.9
340,1.15,-5.74,4.96
350,0.9,-5.26,4.82
360,1.03,-4.92,4.73
370,0.71,-4.77,4.53
380,0.34,-4.55,4.13
390,0.37,-4.72,4.16
400,0.5,-4.87,4.3
410,0.45,-4.89,4.41
420,0.52,-4.86,4.48
430,0.67,-4.74,4.47
440,0.88,-4.6,4.4
450,0.88,-4.48,4.33
460,1.14,-4.32,4.32
470,0.43,-4.33,4.89
480,0.34,-4.68,5.79
490,0.37,-5.03,6.5
500,-0.09,-5.39,7.65
510,0.08,-5.76,8.09
520,-0.3,-6.08,8.78
530,-0.44,-6.28,9.45
540,-0.67,-6.51,9.73
550,-0.79,-6.65,10.54
560,-1.28,-6.69,10.92
570,-1.72,-6.81,12.16
580,-1.41,-7.07,13.22
590,-1.77,-7.23,14.54
600,-0.11,-16.28,31.66
610,-8.89,-16.66,23.4
620,-7.29,-3.38,7.98
630,-3.2,-3.33,8.18
640,-4.6,-7.5,14.48
650,-2.98,-11.21,18.09
660,-1.11,-11.88,17.35
670,-3.58,-10.24,13.5
680,-5.22,-9.65,11.61
690,-4.67,-9.97,12.06
700,-3.62,-10.11,13.08
710,-2.66,-9.27,11.59
720,-2.48,-8.51,11.27
730,-1.94,-7.71,10.61
740,-1.18,-7.05,10.07
750,-0.53,-6.54,9.33
760,-0.44,-6.01,9.04
770,0.14,-5.67,9.17
780,1.13,-5.41,9.03
790,1.02,-4.96,8.88
800,1.71,-4.89,8.97
810,2.08,-4.5,8.4
820,2.03,-4.27,7.49
830,1.83,-4.04,6.85
840,2.5,-4.14,6.28
850,2.69,-4.25,5.76
860,3.0,-4.46,5.26
870,2.85,-4.44,4.69
880,3.02,-4.76,4.67
890,2.84,-4.88,4.14
900,2.6,-5.0,4.03
910,2.57,-5.16,3.86
920,2.44,-5.18,3.79
930,2.24,-5.22,3.63
940,2.16,-5.34,3.34
950,1.89,-5.49,3.12
960,1.77,-5.72,2.93
970,1.74,-5.9,2.76
980,1.72,-6.04,2.71
990,1.67,-6.16,2.65
1000,1.59,-6.25,2.56
