timestamp,x,y,z
0,-3.89,-8.01,4.22
10,-3.83,-8.05,4.24
20,-3.79,-8.11,4.24
30,-3.81,-8.17,4.21
40,-3.76,-8.19,4.2
50,-3.73,-8.19,4.13
60,-3.69,-8.14,4.07
70,-3.64,-8.14,4.16
80,-3.64,-8.09,4.15
90,-3.59,-8.08,4.16
100,-3.53,-8.08,4.17
110,-3.49,-8.06,4.12
120,-3.4,-7.98,4.1
130,-3.3,-7.95,4.08
140,-3.22,-7.85,4.04
150,-3.16,-7.79,4.02
160,-3.11,-7.75,3.94
170,-3.06,-7.68,3.88
180,-2.98,-7.63,3.84
190,-2.94,-7.59,3.82
200,-2.84,-7.52,3.68
210,-2.74,-7.47,3.5
220,-2.63,-7.41,3.33
230,-2.6,-7.38,3.21
240,-2.59,-7.36,3.09
250,-2.58,-7.32,2.94
260,-2.56,-7.29,2.8
270,-2.55,-7.25,2.64
280,-2.52,-7.22,2.44
290,-2.46,-7.12,2.25
300,-2.46,-6.97,2.16
310,-2.44,-6.81,2.12
320,-2.34,-6.57,2.12
330,-2.24,-6.32,2.13
340,-2.12,-5.95,2.18
350,-2.08,-5.6,2.3
360,-2.16,-5.15,2.55
370,-2.21,-4.78,2.72
380,-2.33,-4.48,2.83
390,-2.45,-4.44,2.99
400,-2.67,-4.35,3.23
410,-3.0,-4.31,3.49
420,-3.61,-4.4,3.9
430,-4.24,-4.66,4.62
440,-4.73,-4.91,5.2
450,-5.17,-5.16,5.85
460,-5.53,-5.42,6.34
470,-5.81,-5.55,6.57
480,-6.26,-5.65,6.76
490,-6.62,-5.74,6.94
500,-6.93,-5.91,7.25
510,-7.34,-6.07,7.62
520,-7.69,-6.24,7.94
530,-8.21,-6.41,8.33
540,-8.38,-6.09,8.71
550,-8.68,-6.0,8.85
560,-8.77,-5.94,8.71
570,-8.87,-5.72,8.97
580,-8.35,-5.82,9.03
590,-12.33,-7.51,12.5
600,-9.98,-7.6,11.82
610,-7.29,-5.49,9.51
620,-8.7,-4.56,8.62
630,-10.47,-4.56,7.99
640,-10.18,-5.41,9.31
650,-9.27,-5.65,9.09
660,-9.12,-6.13,8.88
670,-9.32,-6.54,8.91
680,-9.2,-6.48,8.56
690,-9.19,-6.38,8.11
700,-9.01,-6.34,7.69
710,-8.79,-6.12,7.29
720,-8.65,-6.23,6.87
730,-8.14,-6.43,6.7
740,-7.82,-6.42,6.54
750,-7.43,-6.27,6.24
760,-6.98,-6.3,6.01
770,-6.72,-6.24,5.78
780,-6.29,-6.26,5.64
790,-5.86,-6.28,5.46
800,-5.57,-6.26,5.33
810,-5.16,-6.24,5.26
820,-4.85,-6.26,5.07
830,-4.46,-6.3,4.8
840,-3.98,-6.33,4.5
850,-3.51,-6.37,4.28
860,-3.2,-6.46,4.18
870,-2.84,-6.43,4.02
880,-2.63,-6.46,3.87
890,-2.56,-6.37,3.77
900,-2.44,-6.32,3.68
910,-2.34,-6.39,3.58
920,-2.14,-6.43,3.43
930,-1.94,-6.53,3.29
940,-1.72,-6.58,3.13
950,-1.55,-6.59,2.95
960,-1.59,-6.61,2.7
970,-1.59,-6.59,2.41
980,-1.54,-6.68,2.17
990,-1.48,-6.78,2.04
1000,-1.38,-6.86,1.9
