timestamp,x,y,z
0,-4.6,-8.31,3.38
10,-4.75,-8.3,3.29
20,-4.88,-8.33,3.21
30,-5.01,-8.38,3.14
40,-5.05,-8.44,3.03
50,-4.99,-8.5,2.96
60,-4.88,-8.51,2.87
70,-4.76,-8.43,2.76
80,-4.61,-8.35,2.6
90,-4.3,-8.24,2.46
100,-4.07,-8.12,2.29
110,-3.81,-7.96,2.02
120,-3.58,-7.79,1.95
130,-3.34,-7.68,1.89
140,-3.08,-7.59,1.79
150,-2.84,-7.45,1.77
160,-2.59,-7.29,1.67
170,-2.38,-7.15,1.63
180,-2.17,-7.03,1.6
190,-2.05,-6.91,1.52
200,-1.96,-6.8,1.53
210,-1.93,-6.72,1.5
220,-1.91,-6.66,1.47
230,-1.9,-6.57,1.44
240,-1.95,-6.49,1.36
250,-1.93,-6.42,1.3
260,-1.82,-6.26,1.19
270,-1.51,-6.18,1.23
280,-1.19,-5.96,1.64
290,-1.08,-5.71,2.38
300,-0.94,-5.53,3.54
310,-1.19,-5.17,3.99
320,-1.19,-4.69,3.74
330,-1.15,-4.17,3.17
340,-1.79,-3.45,2.45
350,-2.49,-3.42,2.45
360,-2.78,-3.67,2.93
370,-3.68,-4.35,3.97
380,-4.56,-4.93,5.18
390,-5.48,-5.24,6.07
400,-6.42,-5.49,6.56
410,-7.04,-5.6,6.85
420,-7.49,-5.41,6.9
430,-7.55,-4.94,7.15
440,-7.52,-4.27,7.31
450,-7.68,-3.53,7.52
460,-7.88,-3.27,8.08
470,-8.56,-4.07,9.15
480,-9.9,-5.26,10.43
490,-30.83,-11.99,27.31
500,-9.21,-5.31,16.72
510,-11.08,-6.09,12.31
520,-8.01,-4.49,10.24
530,-6.5,-4.37,6.82
540,-9.53,-5.36,7.38
550,-12.63,-5.99,10.85
560,-11.43,-6.92,11.42
570,-10.93,-7.9,9.85
580,-11.26,-7.9,9.21
590,-11.31,-8.08,9.07
600,-11.51,-8.41,8.72
610,-10.97,-7.76,7.58
620,-9.93,-7.34,6.68
630,-9.21,-7.14,6.13
640,-8.46,-6.88,5.6
650,-7.78,-6.79,5.24
660,-7.02,-6.75,4.77
670,-6.48,-6.56,4.45
680,-6.01,-6.6,4.29
690,-5.66,-6.67,4.08
700,-5.12,-6.73,3.77
710,-4.89,-6.7,3.73
720,-4.64,-6.55,3.69
730,-4.37,-6.33,3.52
740,-4.0,-6.19,3.39
750,-3.62,-6.11,3.26
760,-3.13,-5.96,3.02
770,-2.56,-5.89,2.71
780,-2.13,-5.83,2.42
790,-1.83,-5.8,2.19
800,-1.3,-5.92,1.93
810,-0.97,-6.0,1.46
820,-0.76,-6.12,1.09
830,-0.46,-6.37,0.91
840,-0.37,-6.39,0.85
850,-0.47,-6.25,0.81
860,-0.38,-6.25,1.14
870,-0.53,-6.39,1.35
880,-0.62,-6.35,1.36
890,-0.56,-6.45,1.42
900,-0.58,-6.33,1.51
910,-0.33,-6.24,1.47
920,-0.52,-6.63,1.37
930,-0.66,-6.78,1.22
940,-0.7,-7.03,1.05
950,-0.75,-7.32,0.81
960,-0.9,-7.61,0.77
970,-1.11,-8.05,0.76
980,-1.07,-8.19,0.62
990,-1.19,-8.41,0.5
1000,-1.26,-8.67,0.37
