timestamp,x,y,z
0,-7.13,-7.92,3.54
10,-6.92,-7.84,3.66
20,-6.7,-7.65,3.47
30,-6.39,-7.47,3.1
40,-6.17,-7.45,2.91
50,-5.65,-7.27,2.9
60,-5.22,-7.23,2.65
70,-4.81,-7.09,2.53
80,-4.5,-7.02,2.27
90,-4.16,-6.85,2.14
100,-3.8,-6.71,2.08
110,-3.47,-6.54,2.14
120,-3.34,-6.35,2.06
130,-3.1,-6.22,1.97
140,-3.03,-5.91,1.9
150,-2.96,-5.73,1.78
160,-2.91,-5.51,1.74
170,-2.99,-5.25,1.75
180,-2.97,-5.02,1.78
190,-3.06,-4.72,1.86
200,-3.06,-4.49,1.98
210,-2.97,-4.29,2.12
220,-2.83,-4.09,2.04
230,-2.71,-3.88,1.96
240,-2.81,-3.51,1.71
250,-2.68,-3.16,1.47
260,-2.78,-2.93,1.25
270,-3.06,-2.68,1.17
280,-3.25,-2.62,1.39
290,-3.38,-2.51,1.73
300,-3.59,-2.46,2.11
310,-3.7,-2.54,2.45
320,-3.99,-2.75,2.62
330,-4.53,-2.32,2.4
340,-5.54,-2.5,2.73
350,-6.64,-2.53,3.27
360,-7.53,-3.08,4.19
370,-8.39,-3.48,4.8
380,-8.96,-4.22,5.89
390,-10.3,-4.78,6.95
400,-11.61,-4.98,7.77
410,-12.55,-5.1,8.2
420,-13.31,-5.16,8.23
430,-13.79,-5.27,8.07
440,-14.28,-5.47,7.95
450,-14.64,-5.45,7.74
460,-16.65,-7.08,9.69
470,-21.15,-9.84,11.97
480,-13.94,-5.34,10.03
490,-17.49,-3.48,8.67
500,-14.91,-3.39,7.38
510,-14.32,-4.94,7.12
520,-13.73,-5.62,7.94
530,-14.31,-5.73,9.28
540,-13.99,-5.69,9.11
550,-13.37,-5.08,8.21
560,-12.97,-4.52,7.64
570,-12.26,-4.21,7.22
580,-11.34,-4.22,6.82
590,-10.61,-4.14,6.26
600,-9.95,-4.25,5.94
610,-9.19,-4.34,5.65
620,-8.54,-4.29,5.34
630,-8.1,-4.26,4.95
640,-7.46,-4.32,4.71
650,-6.78,-4.41,4.52
660,-6.15,-4.48,4.11
670,-5.59,-4.55,3.67
680,-4.85,-4.67,3.46
690,-4.36,-4.72,3.21
700,-3.73,-4.75,2.88
710,-3.2,-4.77,2.54
720,-2.69,-4.79,2.28
730,-2.15,-4.83,1.92
740,-1.79,-4.8,1.72
750,-1.43,-4.84,1.43
760,-0.99,-4.88,1.29
770,-0.54,-4.94,0.99
780,-0.06,-4.95,0.53
790,0.44,-5.02,0.22
800,0.63,-4.94,-0.07
810,0.27,-4.82,-0.3
820,-0.21,-4.78,-0.3
830,-0.76,-4.73,-0.25
840,-1.3,-4.76,-0.25
850,-2.04,-4.73,-0.24
860,-2.56,-5.13,-0.24
870,-3.02,-5.48,-0.11
880,-3.64,-6.1,0.14
890,-4.24,-6.43,0.05
900,-4.49,-6.86,0.3
910,-4.84,-7.12,0.07
920,-5.12,-7.24,-0.18
930,-5.47,-7.27,-0.51
940,-5.73,-7.34,-0.88
950,-5.71,-7.37,-1.15
960,-5.8,-7.43,-1.26
970,-5.82,-7.59,-1.21
980,-5.93,-7.71,-1.12
990,-6.03,-7.85,-1.0
1000,-5.96,-7.94,-0.78
